anno,evento,date,weekday,celebrazione,id_celebrazione,ciclo_domenicale,id_liturgia
2047,Festa della Sacra Famiglia,2047-12-29,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,A,C9-A
2047,Maria Santissima Madre di Dio,2047-01-01,Tuesday,Solennità di Maria SS Madre di Dio,C10,A,C10-A
2047,Epifania del Signore,2047-01-06,Sunday,Epifania del Signore,C12,A,C12-A
2047,Battesimo del Signore,2047-01-13,Sunday,Battesimo del Signore,C13,A,C13-A
2047,1° Domenica di Quaresima,2047-03-03,Sunday,I domenica di Quaresima,C14,A,C14-A
2047,2° Domenica di Quaresima,2047-03-10,Sunday,II domenica di Quaresima,C15,A,C15-A
2047,3° Domenica di Quaresima,2047-03-17,Sunday,III domenica di Quaresima,C16,A,C16-A
2047,Domenica Laetare,2047-03-24,Sunday,IV domenica di Quaresima,C17,A,C17-A
2047,5° Domenica di Quaresima,2047-03-31,Sunday,V domenica di Quaresima,C18,A,C18-A
2047,Domenica delle Palme,2047-04-07,Sunday,Domenica delle Palme: Passione del Signore,C19,A,C19-A
2047,Giovedì Santo (Messa del Crisma),2047-04-11,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,A,C20-A
2047,Giovedì Santo (In Cena Domini),2047-04-11,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,A,C21-A
2047,Venerdì Santo (Passione del Signore),2047-04-12,Friday,Venerdì Santo «Passione del Signore»,C22,A,C22-A
2047,Pasqua - Risurrezione del Signore,2047-04-14,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,A,C24-A
2047,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2047-04-21,Sunday,II domenica di Pasqua,C25,A,C25-A
2047,3° Domenica di Pasqua (Misericordias Domini),2047-04-28,Sunday,III domenica di Pasqua,C26,A,C26-A
2047,4° Domenica di Pasqua (Jubilate),2047-05-05,Sunday,IV domenica di Pasqua,C27,A,C27-A
2047,5° Domenica di Pasqua (Cantate),2047-05-12,Sunday,V domenica di Pasqua,C28,A,C28-A
2047,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2047-05-19,Sunday,VI domenica di Pasqua,C29,A,C29-A
2047,Ascensione di Gesù,2047-05-26,Sunday,Ascensione del Signore,C30,A,C30-A
2047,Pentecoste,2047-06-02,Sunday,Domenica di Pentecoste – Messa del giorno,C33,A,C33-A
2047,Solennità della Santissima Trinità,2047-06-09,Sunday,Solennità della SS Trinità,C34,A,C34-A
2047,Santissimo Corpo e Sangue di Cristo,2047-06-16,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,A,C35-A
2047,Santissimo Cuore di Gesù,2047-06-21,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,A,C36-A
2047,2° D.T.O.,2047-01-20,Sunday,II domenica del Tempo Ordinario,C37,A,C37-A
2047,3° D.T.O.,2047-01-27,Sunday,III domenica del Tempo Ordinario,C38,A,C38-A
2047,4° D.T.O.,2047-02-03,Sunday,IV domenica del Tempo Ordinario,C39,A,C39-A
2047,5° D.T.O.,2047-02-10,Sunday,V domenica del Tempo Ordinario,C40,A,C40-A
2047,6° D.T.O.,2047-02-17,Sunday,VI domenica del Tempo Ordinario,C41,A,C41-A
2047,7° D.T.O.,2047-02-24,Sunday,VII domenica del Tempo Ordinario,C42,A,C42-A
2047,12° D.T.O.,2047-06-23,Sunday,XII domenica del Tempo Ordinario,C47,A,C47-A
2047,13° D.T.O.,2047-06-30,Sunday,XIII domenica del Tempo Ordinario,C48,A,C48-A
2047,14° D.T.O.,2047-07-07,Sunday,XIV domenica del Tempo Ordinario,C49,A,C49-A
2047,15° D.T.O.,2047-07-14,Sunday,XV domenica del Tempo Ordinario,C50,A,C50-A
2047,16° D.T.O.,2047-07-21,Sunday,XVI domenica del Tempo Ordinario,C51,A,C51-A
2047,17° D.T.O.,2047-07-28,Sunday,XVII domenica del Tempo Ordinario,C52,A,C52-A
2047,18° D.T.O.,2047-08-04,Sunday,XVIII domenica del Tempo Ordinario,C53,A,C53-A
2047,19° D.T.O.,2047-08-11,Sunday,XIX domenica del Tempo Ordinario,C54,A,C54-A
2047,20° D.T.O.,2047-08-18,Sunday,XX domenica del Tempo Ordinario,C55,A,C55-A
2047,21° D.T.O.,2047-08-25,Sunday,XXI domenica del Tempo Ordinario,C56,A,C56-A
2047,22° D.T.O.,2047-09-01,Sunday,XXII domenica del Tempo Ordinario,C57,A,C57-A
2047,23° D.T.O.,2047-09-08,Sunday,XXIII domenica del Tempo Ordinario,C58,A,C58-A
2047,24° D.T.O.,2047-09-15,Sunday,XXIV domenica del Tempo Ordinario,C59,A,C59-A
2047,25° D.T.O.,2047-09-22,Sunday,XXV domenica del Tempo Ordinario,C60,A,C60-A
2047,26° D.T.O.,2047-09-29,Sunday,XXVI domenica del Tempo Ordinario,C61,A,C61-A
2047,27° D.T.O.,2047-10-06,Sunday,XXVII domenica del Tempo Ordinario,C62,A,C62-A
2047,28° D.T.O.,2047-10-13,Sunday,XXVIII domenica del Tempo Ordinario,C63,A,C63-A
2047,29° D.T.O.,2047-10-20,Sunday,XXIX domenica del Tempo Ordinario,C64,A,C64-A
2047,30° D.T.O.,2047-10-27,Sunday,XXX domenica del Tempo Ordinario,C65,A,C65-A
2047,31° D.T.O.,2047-11-03,Sunday,XXXI domenica del Tempo Ordinario,C66,A,C66-A
2047,32° D.T.O.,2047-11-10,Sunday,XXXII domenica del Tempo Ordinario,C67,A,C67-A
2047,33° D.T.O.,2047-11-17,Sunday,XXXIII domenica del Tempo Ordinario,C68,A,C68-A
2047,34° D.T.O. - Solennità di Cristo Re,2047-11-24,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69,A,C69-A
2047,Presentazione del Signore (Candelora),2047-02-02,Saturday,2 febbraio: Presentazione del Signore,C70,A,C70-A
2047,Natività di San Giovanni Battista,2047-06-24,Monday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72,A,C72-A
2047,Santi Pietro e Paolo Apostoli,2047-06-29,Saturday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74,A,C74-A
2047,Trasfigurazione del Signore,2047-08-06,Tuesday,6 agosto: Trasfigurazione del Signore,C75,A,C75-A
2047,Assunzione della Beata Vergine Maria,2047-08-15,Thursday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77,A,C77-A
2047,Esaltazione della Santa Croce,2047-09-14,Saturday,14 settembre: Esaltazione della Santa Croce,C78,A,C78-A
2047,Solennità di tutti i Santi,2047-11-01,Friday,1 novembre: Tutti i Santi,C79,A,C79-A
2047,Commemorazione dei defunti,2047-11-02,Saturday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80,A,C80-A
2047,Commemorazione dei defunti,2047-11-02,Saturday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81,A,C81-A
2047,Commemorazione dei defunti,2047-11-02,Saturday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82,A,C82-A
2047,Dedicazione Basilica Lateranense,2047-11-09,Saturday,9 novembre: Dedicazione della Basilica lateranense,C83,A,C83-A
2047,Immacolata Concezione,2047-12-08,Sunday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84,A,C84-A
2047,Giornata mondiale della pace,2047-01-01,Tuesday,,,A,-A
2047,Santissimo nome di Gesù,2047-01-03,Thursday,,,A,-A
2047,Conversione di San Paolo apostolo,2047-01-25,Friday,,,A,-A
2047,Madonna di Lourdes,2047-02-11,Monday,,,A,-A
2047,Cattedra di San Pietro Apostolo,2047-02-22,Friday,,,A,-A
2047,Mercoledì delle ceneri,2047-02-27,Wednesday,,,A,-A
2047,Solennità di San Giuseppe,2047-03-19,Tuesday,,,A,-A
2047,Festa dell'Annunciazione,2047-03-25,Monday,,,A,-A
2047,Lunedì della settimana Santa,2047-04-08,Monday,,,A,-A
2047,Martedì della settimana Santa,2047-04-09,Tuesday,,,A,-A
2047,Mercoledì della settimana Santa,2047-04-10,Wednesday,,,A,-A
2047,Inizio Novena alla Divina Misericordia,2047-04-12,Friday,,,A,-A
2047,Sabato Santo,2047-04-13,Saturday,,,A,-A
2047,Lunedì dell'Angelo,2047-04-15,Monday,,,A,-A
2047,San Giuseppe Lavoratore,2047-05-01,Wednesday,,,A,-A
2047,Visitazione della Beata Vergine Maria,2047-05-31,Friday,,,A,-A
2047,Inizio Novena di Pentecoste,2047-05-24,Friday,,,A,-A
2047,Beata Vergine Maria del Monte Carmelo,2047-07-16,Tuesday,,,A,-A
2047,San Giacomo,2047-07-25,Thursday,,,A,-A
2047,Natività della Beata Vergine Maria,2047-09-08,Sunday,,,A,-A
2047,Santissimo nome di Maria,2047-09-12,Thursday,,,A,-A
2047,Madonna del Rosario,2047-10-07,Monday,,,A,-A
2047,Inizio Novena dei morti,2047-10-24,Thursday,,,A,-A
2047,Presentazione della Beata Vergine Maria,2047-11-21,Thursday,,,A,-A
2047,Santa Cecilia patrona musica,2047-11-22,Friday,,,A,-A
2047,Inizio Novena all'immacolata,2047-11-29,Friday,,,A,-A
2047,Madonna di Loreto,2047-12-10,Tuesday,,,A,-A
2047,Santa Lucia,2047-12-13,Friday,,,A,-A
2047,Inizio Novena di Natale,2047-12-16,Monday,,,A,-A
2047,Santo Stefano,2047-12-26,Thursday,,,A,-A
2047,Messa di Ringraziamento,2047-12-31,Tuesday,,,A,-A
2048,1° Domenica di Avvento,2048-11-29,Sunday,I domenica di Avvento,C1,B,C1-B
2048,2° Domenica di Avvento,2048-12-06,Sunday,II domenica di Avvento,C2,B,C2-B
2048,3° Domenica di Avvento - Gaudete,2048-12-13,Sunday,III domenica di Avvento,C3,B,C3-B
2048,4° Domenica di Avvento,2048-12-20,Sunday,IV domenica di Avvento,C4,B,C4-B
2048,Natale del Signore,2048-12-25,Friday,Natale del Signore – Messa del giorno,C8,B,C8-B
2048,Festa della Sacra Famiglia,2048-12-27,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,B,C9-B
2048,Maria Santissima Madre di Dio,2048-01-01,Wednesday,Solennità di Maria SS Madre di Dio,C10,B,C10-B
2048,Epifania del Signore,2048-01-06,Monday,Epifania del Signore,C12,B,C12-B
2048,Battesimo del Signore,2048-01-12,Sunday,Battesimo del Signore,C13,B,C13-B
2048,1° Domenica di Quaresima,2048-02-23,Sunday,I domenica di Quaresima,C14,B,C14-B
2048,2° Domenica di Quaresima,2048-03-01,Sunday,II domenica di Quaresima,C15,B,C15-B
2048,3° Domenica di Quaresima,2048-03-08,Sunday,III domenica di Quaresima,C16,B,C16-B
2048,Domenica Laetare,2048-03-15,Sunday,IV domenica di Quaresima,C17,B,C17-B
2048,5° Domenica di Quaresima,2048-03-22,Sunday,V domenica di Quaresima,C18,B,C18-B
2048,Domenica delle Palme,2048-03-29,Sunday,Domenica delle Palme: Passione del Signore,C19,B,C19-B
2048,Giovedì Santo (Messa del Crisma),2048-04-02,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,B,C20-B
2048,Giovedì Santo (In Cena Domini),2048-04-02,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,B,C21-B
2048,Venerdì Santo (Passione del Signore),2048-04-03,Friday,Venerdì Santo «Passione del Signore»,C22,B,C22-B
2048,Pasqua - Risurrezione del Signore,2048-04-05,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,B,C24-B
2048,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2048-04-12,Sunday,II domenica di Pasqua,C25,B,C25-B
2048,3° Domenica di Pasqua (Misericordias Domini),2048-04-19,Sunday,III domenica di Pasqua,C26,B,C26-B
2048,4° Domenica di Pasqua (Jubilate),2048-04-26,Sunday,IV domenica di Pasqua,C27,B,C27-B
2048,5° Domenica di Pasqua (Cantate),2048-05-03,Sunday,V domenica di Pasqua,C28,B,C28-B
2048,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2048-05-10,Sunday,VI domenica di Pasqua,C29,B,C29-B
2048,Ascensione di Gesù,2048-05-17,Sunday,Ascensione del Signore,C30,B,C30-B
2048,Pentecoste,2048-05-24,Sunday,Domenica di Pentecoste – Messa del giorno,C33,B,C33-B
2048,Solennità della Santissima Trinità,2048-05-31,Sunday,Solennità della SS Trinità,C34,B,C34-B
2048,Santissimo Corpo e Sangue di Cristo,2048-06-07,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,B,C35-B
2048,Santissimo Cuore di Gesù,2048-06-12,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,B,C36-B
2048,2° D.T.O.,2048-01-19,Sunday,II domenica del Tempo Ordinario,C37,B,C37-B
2048,3° D.T.O.,2048-01-26,Sunday,III domenica del Tempo Ordinario,C38,B,C38-B
2048,5° D.T.O.,2048-02-09,Sunday,V domenica del Tempo Ordinario,C40,B,C40-B
2048,6° D.T.O.,2048-02-16,Sunday,VI domenica del Tempo Ordinario,C41,B,C41-B
2048,11° D.T.O.,2048-06-14,Sunday,XI domenica del Tempo Ordinario,C46,B,C46-B
2048,12° D.T.O.,2048-06-21,Sunday,XII domenica del Tempo Ordinario,C47,B,C47-B
2048,13° D.T.O.,2048-06-28,Sunday,XIII domenica del Tempo Ordinario,C48,B,C48-B
2048,14° D.T.O.,2048-07-05,Sunday,XIV domenica del Tempo Ordinario,C49,B,C49-B
2048,15° D.T.O.,2048-07-12,Sunday,XV domenica del Tempo Ordinario,C50,B,C50-B
2048,16° D.T.O.,2048-07-19,Sunday,XVI domenica del Tempo Ordinario,C51,B,C51-B
2048,17° D.T.O.,2048-07-26,Sunday,XVII domenica del Tempo Ordinario,C52,B,C52-B
2048,18° D.T.O.,2048-08-02,Sunday,XVIII domenica del Tempo Ordinario,C53,B,C53-B
2048,19° D.T.O.,2048-08-09,Sunday,XIX domenica del Tempo Ordinario,C54,B,C54-B
2048,20° D.T.O.,2048-08-16,Sunday,XX domenica del Tempo Ordinario,C55,B,C55-B
2048,21° D.T.O.,2048-08-23,Sunday,XXI domenica del Tempo Ordinario,C56,B,C56-B
2048,22° D.T.O.,2048-08-30,Sunday,XXII domenica del Tempo Ordinario,C57,B,C57-B
2048,23° D.T.O.,2048-09-06,Sunday,XXIII domenica del Tempo Ordinario,C58,B,C58-B
2048,24° D.T.O.,2048-09-13,Sunday,XXIV domenica del Tempo Ordinario,C59,B,C59-B
2048,25° D.T.O.,2048-09-20,Sunday,XXV domenica del Tempo Ordinario,C60,B,C60-B
2048,26° D.T.O.,2048-09-27,Sunday,XXVI domenica del Tempo Ordinario,C61,B,C61-B
2048,27° D.T.O.,2048-10-04,Sunday,XXVII domenica del Tempo Ordinario,C62,B,C62-B
2048,28° D.T.O.,2048-10-11,Sunday,XXVIII domenica del Tempo Ordinario,C63,B,C63-B
2048,29° D.T.O.,2048-10-18,Sunday,XXIX domenica del Tempo Ordinario,C64,B,C64-B
2048,30° D.T.O.,2048-10-25,Sunday,XXX domenica del Tempo Ordinario,C65,B,C65-B
2048,32° D.T.O.,2048-11-08,Sunday,XXXII domenica del Tempo Ordinario,C67,B,C67-B
2048,33° D.T.O.,2048-11-15,Sunday,XXXIII domenica del Tempo Ordinario,C68,B,C68-B
2048,34° D.T.O. - Solennità di Cristo Re,2048-11-22,Sunday,Solennità di nostro Signore Gesù Cristo Re dell’universo,C69,B,C69-B
2048,Presentazione del Signore (Candelora),2048-02-02,Sunday,2 febbraio: Presentazione del Signore,C70,B,C70-B
2048,Natività di San Giovanni Battista,2048-06-24,Wednesday,24 giugno: Natività di san Giovanni Battista – Messa del giorno,C72,B,C72-B
2048,Santi Pietro e Paolo Apostoli,2048-06-29,Monday,29 giugno: Santi Pietro e Paolo apostoli – Messa del giorno,C74,B,C74-B
2048,Trasfigurazione del Signore,2048-08-06,Thursday,6 agosto: Trasfigurazione del Signore,C75,B,C75-B
2048,Assunzione della Beata Vergine Maria,2048-08-15,Saturday,15 agosto: Assunzione della beata Vergine Maria – Messa del giorno,C77,B,C77-B
2048,Esaltazione della Santa Croce,2048-09-14,Monday,14 settembre: Esaltazione della Santa Croce,C78,B,C78-B
2048,Solennità di tutti i Santi,2048-11-01,Sunday,1 novembre: Tutti i Santi,C79,B,C79-B
2048,Commemorazione dei defunti,2048-11-02,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 1° schema,C80,B,C80-B
2048,Commemorazione dei defunti,2048-11-02,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 2° schema,C81,B,C81-B
2048,Commemorazione dei defunti,2048-11-02,Monday,2 novembre: Commemorazione di tutti i fedeli defunti – 3° schema,C82,B,C82-B
2048,Dedicazione Basilica Lateranense,2048-11-09,Monday,9 novembre: Dedicazione della Basilica lateranense,C83,B,C83-B
2048,Immacolata Concezione,2048-12-08,Tuesday,8 dicembre: Immacolata Concezione della beata Vergine Maria,C84,B,C84-B
2048,Giornata mondiale della pace,2048-01-01,Wednesday,,,B,-B
2048,Santissimo nome di Gesù,2048-01-03,Friday,,,B,-B
2048,Conversione di San Paolo apostolo,2048-01-25,Saturday,,,B,-B
2048,Madonna di Lourdes,2048-02-11,Tuesday,,,B,-B
2048,Cattedra di San Pietro Apostolo,2048-02-22,Saturday,,,B,-B
2048,Mercoledì delle ceneri,2048-02-19,Wednesday,,,B,-B
2048,Solennità di San Giuseppe,2048-03-19,Thursday,,,B,-B
2048,Festa dell'Annunciazione,2048-03-25,Wednesday,,,B,-B
2048,Lunedì della settimana Santa,2048-03-30,Monday,,,B,-B
2048,Martedì della settimana Santa,2048-03-31,Tuesday,,,B,-B
2048,Mercoledì della settimana Santa,2048-04-01,Wednesday,,,B,-B
2048,Inizio Novena alla Divina Misericordia,2048-04-03,Friday,,,B,-B
2048,Sabato Santo,2048-04-04,Saturday,,,B,-B
2048,Lunedì dell'Angelo,2048-04-06,Monday,,,B,-B
2048,San Giuseppe Lavoratore,2048-05-01,Friday,,,B,-B
2048,Visitazione della Beata Vergine Maria,2048-05-31,Sunday,,,B,-B
2048,Inizio Novena di Pentecoste,2048-05-15,Friday,,,B,-B
2048,Beata Vergine Maria del Monte Carmelo,2048-07-16,Thursday,,,B,-B
2048,San Giacomo,2048-07-25,Saturday,,,B,-B
2048,Natività della Beata Vergine Maria,2048-09-08,Tuesday,,,B,-B
2048,Santissimo nome di Maria,2048-09-12,Saturday,,,B,-B
2048,Madonna del Rosario,2048-10-07,Wednesday,,,B,-B
2048,Inizio Novena dei morti,2048-10-24,Saturday,,,B,-B
2048,Presentazione della Beata Vergine Maria,2048-11-21,Saturday,,,B,-B
2048,Santa Cecilia patrona musica,2048-11-22,Sunday,,,B,-B
2048,Inizio Novena all'immacolata,2048-11-29,Sunday,,,B,-B
2048,Madonna di Loreto,2048-12-10,Thursday,,,B,-B
2048,Santa Lucia,2048-12-13,Sunday,,,B,-B
2048,Inizio Novena di Natale,2048-12-16,Wednesday,,,B,-B
2048,Santo Stefano,2048-12-26,Saturday,,,B,-B
2048,Messa di Ringraziamento,2048-12-31,Thursday,,,B,-B
2049,1° Domenica di Avvento,2049-11-28,Sunday,I domenica di Avvento,C1,C,C1-C
2049,2° Domenica di Avvento,2049-12-05,Sunday,II domenica di Avvento,C2,C,C2-C
2049,3° Domenica di Avvento - Gaudete,2049-12-12,Sunday,III domenica di Avvento,C3,C,C3-C
2049,4° Domenica di Avvento,2049-12-19,Sunday,IV domenica di Avvento,C4,C,C4-C
2049,Natale del Signore,2049-12-25,Saturday,Natale del Signore – Messa del giorno,C8,C,C8-C
2049,Festa della Sacra Famiglia,2049-12-26,Sunday,"Santa Famiglia di Gesù, Maria e Giuseppe",C9,C,C9-C
2049,Maria Santissima Madre di Dio,2049-01-01,Friday,Solennità di Maria SS Madre di Dio,C10,C,C10-C
2049,2° domenica dopo natale,2049-01-03,Sunday,II domenica dopo Natale,C11,C,C11-C
2049,Epifania del Signore,2049-01-06,Wednesday,Epifania del Signore,C12,C,C12-C
2049,Battesimo del Signore,2049-01-10,Sunday,Battesimo del Signore,C13,C,C13-C
2049,1° Domenica di Quaresima,2049-03-07,Sunday,I domenica di Quaresima,C14,C,C14-C
2049,2° Domenica di Quaresima,2049-03-14,Sunday,II domenica di Quaresima,C15,C,C15-C
2049,3° Domenica di Quaresima,2049-03-21,Sunday,III domenica di Quaresima,C16,C,C16-C
2049,Domenica Laetare,2049-03-28,Sunday,IV domenica di Quaresima,C17,C,C17-C
2049,5° Domenica di Quaresima,2049-04-04,Sunday,V domenica di Quaresima,C18,C,C18-C
2049,Domenica delle Palme,2049-04-11,Sunday,Domenica delle Palme: Passione del Signore,C19,C,C19-C
2049,Giovedì Santo (Messa del Crisma),2049-04-15,Thursday,Giovedì della Settimana Santa – Messa del Crisma,C20,C,C20-C
2049,Giovedì Santo (In Cena Domini),2049-04-15,Thursday,Giovedì Santo – Messa vespertina «Cena del Signore»,C21,C,C21-C
2049,Venerdì Santo (Passione del Signore),2049-04-16,Friday,Venerdì Santo «Passione del Signore»,C22,C,C22-C
2049,Pasqua - Risurrezione del Signore,2049-04-18,Sunday,Domenica di Pasqua «Risurrezione del Signore» – Messa del giorno,C24,C,C24-C
2049,2° Domenica di Pasqua o della Divina Misericordia (dom. in Albis),2049-04-25,Sunday,II domenica di Pasqua,C25,C,C25-C
2049,3° Domenica di Pasqua (Misericordias Domini),2049-05-02,Sunday,III domenica di Pasqua,C26,C,C26-C
2049,4° Domenica di Pasqua (Jubilate),2049-05-09,Sunday,IV domenica di Pasqua,C27,C,C27-C
2049,5° Domenica di Pasqua (Cantate),2049-05-16,Sunday,V domenica di Pasqua,C28,C,C28-C
2049,6° Domenica di Pasqua (Rogate - Vocem jocunditatis),2049-05-23,Sunday,VI domenica di Pasqua,C29,C,C29-C
2049,Ascensione di Gesù,2049-05-30,Sunday,Ascensione del Signore,C30,C,C30-C
2049,Pentecoste,2049-06-06,Sunday,Domenica di Pentecoste – Messa del giorno,C33,C,C33-C
2049,Solennità della Santissima Trinità,2049-06-13,Sunday,Solennità della SS Trinità,C34,C,C34-C
2049,Santissimo Corpo e Sangue di Cristo,2049-06-20,Sunday,Solennità del SS Corpo e Sangue di Cristo,C35,C,C35-C
2049,Santissimo Cuore di Gesù,2049-06-25,Friday,Solennità del Sacratissimo Cuore di Gesù,C36,C,C36-C
2049,2° D.T.O.,2049-01-17,Sunday,II domenica del Tempo Ordinario,C37,C,C37-C
2049,3° D.T.O.,2049-01-24,Sunday,III domenica del Tempo Ordinario,C38,C,C38-C
2049,4° D.T.O.,2049-01-31,Sunday,IV domenica del Tempo Ordinario,C39,C,C39-C
2049,5° D.T.O.,2049-02-07,Sunday,V domenica del Tempo Ordinario,C40,C,C40-C
2049,6° D.T.O.,2049-02-14,Sunday,VI domenica del Tempo Ordinario,C41,C,C41-C
2049,7° D.T.O.,2049-02-21,Sunday,VII domenica del Tempo Ordinario,C42,C,C42-C
2049,8° D.T.O.,2049-02-28,Sunday,VIII domenica del Tempo Ordinario,C43,C,C43-C
2049,13° D.T.O.,2049-06-27,Sunday,XIII domenica del Tempo Ordinario,C48,C,C48-C
2049,14° D.T.O.,2049-07-04,Sunday,XIV domenica del Tempo Ordinario,C49,C,C49-C
2049,15° D.T.O.,2049-07-11,Sunday,XV domenica del Tempo Ordinario,C50,C,C50-C
2049,16° D.T.O.,2049-07-18,Sunday,XVI domenica del Tempo Ordinario,C51,C,C51-C
2049,17° D.T.O.,2049-07-25,Sunday,XVII domenica del Tempo Ordinario,C52,C,C52-C
2049,18° D.T.O.,2049-08-01,Sunday,XVIII domenica del Tempo Ordinario,C53,C,C53-C
2049,19° D.T.O.,2049-08-08,Sunday,XIX domenica del Tempo Ordinario,C54,C,C54-C
2049,21° D.T.O.,2049-08-22,Sunday,XXI domenica del Tempo Ordinario,C56,C,C56-C
2049,22° D.T.O.,2049-08-29,Sunday,XXII domenica del Tempo Ordinario,C57,C,C57-C
2049,23° D.T.O.,2049-09-05,Sunday,XXIII domenica del Tempo Ordinario,C58,C,C58-C
2049,24° D.T.O.,2049-09-12,Sunday,XXIV domenica del Tempo Ordinario,C59,C,C59-C
2049,25° D.T.O.,2049-09-19,Sunday,XXV domenica del Tempo Ordinario,C60,C,C60-C
2049,26° D.T.O.,2049-09-26,Sunday,XXVI domenica del Tempo Ordinario,C61,C,C61-C
2049,27° D.T.O.,2049-10-03,Sunday,XXVII domenica del Tempo Ordinario,C62,C,C62-C
2049,28° D.T.O.,2049-10-10,Sunday,XXVIII domenica del Tempo Ordinario,C63,C,C63-C
2049,29° D.T.O.,2049-10-17,Sunday,XXIX domenica del Tempo Ordinario,C64,C,C64-C
2049,30° D.T.O.,2049-10-24,Sunday,XXX domenica del Tempo Ordinario,C65,C,C65-C
2049,31° D.T.O.,2049-10-31,Sunday,XXXI domenica del Tempo Ordinario,C66,C,C66-C
2049,32° D.T.O.,2049-11-07,Sunday,XXXII domenica del Tempo Ordinario,C67,C,C67-C
2049,33° D.T.O.,2049-11-14,Sunday,XXXIII domenica del Tempo Ordinario,C68,C,C68-C
