id_liturgia,id_canti,titolo,cnt
C64-B,432,Silenzioso Dio,4
C64-B,260,Jesus Christ you are my life,4
C64-B,355,Pane del cielo,4
C64-B,1785,Pane di vita,4
C64-B,1379,Tutto è Possibile (Nuovi Orizzonti),4
C64-B,382,Resta qui con noi,4
C64-B,8,Acqua siamo noi,3
C64-B,1651,Talità Kum,3
C64-B,249,"Io credo, risorgerò",3
C64-B,14,Alla Tua presenza,3
C64-B,88,Camminerò,3
C64-B,1455,Questa è la mia fede,3
C64-B,1884,Benedetto sei Tu Signore ,3
C64-B,2174,Quelli che amano te,3
C64-B,136,Come Maria,3
C64-B,500,Pane di vita nuova,3
C64-B,478,Verbum Panis,3
C64-B,467,Lodi all'altissimo (Tu sei Santo),3
C64-B,147,Custodiscimi,3
C64-B,2723,Dio ha tanto amato il mondo,3
C64-B,2060,Dove la carità è vera,3
C64-B,2564,Getta le tue reti,3
C39-C,434,Sono qui a lodarti (luce del mondo),11
C39-C,361,Popoli tutti acclamate,11
C39-C,201,Frutto della nostra terra,11
C39-C,423,Servo per amore,10
C39-C,1785,Pane di vita,10
C39-C,419,Segni del tuo amore,8
C39-C,4,Acclamate al Signore,7
C39-C,1665,Il nostro cuore offriamo a te,7
C39-C,1817,Venite applaudiamo al Signore  (Salmo 94),6
C39-C,137,Come Tu mi vuoi,6
C39-C,258,Io vedo la Tua luce,6
C39-C,8,Acqua siamo noi,5
C39-C,282,Lo Spirito del Signore,5
C39-C,414,Se m’accogli,5
C39-C,1416,Ecco quel che abbiamo,5
C39-C,224,Il canto dell’amore,5
C39-C,337,Ogni mia parola,4
C39-C,1898,Chiamati per nome,4
C39-C,226,Il disegno,4
C39-C,150,Dall’aurora al tramonto,4
C39-C,236,Il Signore è la mia salvezza,4
C39-C,217,Grandi cose,4
C39-C,1822,Il seme del tuo campo,4
C39-C,478,Verbum Panis,4
C39-C,1352,Abbracciami,4
C39-C,297,Magnificat ’86,4
C39-C,1561,Adoro Te,3
C39-C,1776,Osanna,3
C39-C,136,Come Maria,3
C39-C,1893,Canterò le meraviglie del Signor,3
C39-C,1613,Come un prodigio,3
C39-C,278,"Laudato sii, o mi Signore",3
C39-C,355,Pane del cielo,3
C47-C,423,Servo per amore,65
C47-C,201,Frutto della nostra terra,59
C47-C,1898,Chiamati per nome,56
C47-C,361,Popoli tutti acclamate,36
C47-C,236,Il Signore è la mia salvezza,36
C47-C,1416,Ecco quel che abbiamo,34
C47-C,414,Se m’accogli,30
C47-C,224,Il canto dell’amore,28
C47-C,137,Come Tu mi vuoi,27
C47-C,1412,Invochiamo la Tua Presenza,24
C47-C,419,Segni del tuo amore,22
C47-C,434,Sono qui a lodarti (luce del mondo),20
C47-C,321,Noi canteremo gloria a Te,20
C47-C,355,Pane del cielo,20
C47-C,1785,Pane di vita,19
C47-C,1675,Symbolum ‘77,19
C47-C,1958,Resto con te,19
C47-C,221,I cieli narrano,17
C47-C,217,Grandi cose,17
C47-C,5,Accogli i nostri doni,16
C47-C,81,Benedetto Tu Signore,16
C47-C,500,Pane di vita nuova,16
C47-C,1613,Come un prodigio,16
C47-C,1352,Abbracciami,16
C47-C,168,E' bello lodarti,15
C47-C,150,Dall’aurora al tramonto,15
C47-C,4,Acclamate al Signore,14
C47-C,185,Eccomi,14
C47-C,1567,Apri i miei occhi Signore,13
C47-C,220,Guarda questa offerta,13
C47-C,117,Cantiamo Te,12
C47-C,453,Ti esalto Dio mio Re,12
C47-C,503,Lode al Nome Tuo,11
C47-C,1667,Cosa Offrirti,11
C47-C,1665,Il nostro cuore offriamo a te,11
C47-C,2050,"Alleluja, lodate il Signore",10
C47-C,82,Benedici il Signore,10
C47-C,467,Lodi all'altissimo (Tu sei Santo),10
C47-C,1639,Mi perdo nel tuo amore,10
C47-C,134,Come fuoco vivo,10
C47-C,2229,Chiamati per nome v2,9
C47-C,464,Tu sarai profeta,9
C47-C,126,Chi ci separerà,9
C47-C,466,Tu sei,9
C47-C,226,Il disegno,9
C47-C,52,Andate per le strade,9
C47-C,325,Noi veniamo a Te,8
C47-C,1561,Adoro Te,8
C47-C,83,Benedici o Signore,8
C47-C,179,E sono solo un uomo,8
C47-C,147,Custodiscimi,8
C47-C,451,"Te, al centro del mio cuore",8
C47-C,378,Re di gloria,8
C47-C,231,Il Pane del Cammino,7
C47-C,1780,Vocazione,7
C47-C,1545,Acclamate al Signore,7
C47-C,14,Alla Tua presenza,7
C47-C,188,Emmanuel,7
C47-C,88,Camminerò,7
C47-C,1635,Accogli nella tua bontà,7
C47-C,136,Come Maria,7
C47-C,394,Santa Maria del cammino,7
C47-C,206,Giovane donna,7
C47-C,337,Ogni mia parola,6
C47-C,292,Luce di verità,6
C47-C,1480,Il canto del mare,6
C47-C,1748,Benedetto Signore (Cerco solo Te),6
C47-C,279,Le mani alzate,6
C47-C,1478,Servire è regnare,6
C47-C,1715,Trasformi in Gesù,6
C47-C,1542,Ecco quel che abbiamo (v2),6
C47-C,2394,Fa' che io creda,6
C47-C,144,Credo in Te,6
C47-C,2399,Nelle tue mani,6
C47-C,1979,Alla tua mensa,6
C47-C,1619,Come ti ama Dio,6
C47-C,347,"Pace sia, pace a voi",6
C47-C,382,Resta qui con noi,6
C47-C,2169,"Cantate al Signore, alleluia",6
C47-C,2613,Luce in Noi ,5
C47-C,486,Vieni e seguimi,5
C47-C,370,Quale gioia,5
C47-C,1682,Benedetto sei Tu,5
C47-C,1884,Benedetto sei Tu Signore ,5
C47-C,57,"Antica, eterna danza",5
C47-C,446,Symbolum ‘77 (v2),5
C47-C,200,Fratello Sole e Sorella Luna,5
C47-C,443,Su ali d’aquila,5
C47-C,1379,Tutto è Possibile (Nuovi Orizzonti),5
C47-C,1713,"Ti ringrazio, o mio Signore",5
C47-C,282,Lo Spirito del Signore,4
C47-C,47,Amare questa vita,4
C47-C,1,Abbà Misericordia,4
C47-C,1681,Gesù mio buon pastore,4
C47-C,1946,Aprite le porte a Cristo,4
C47-C,2364,Saldo è il mio cuore Dio,4
C47-C,1986,Cristo speranza delle genti,4
C47-C,27,"Alleluia, cantate al Signore",4
C47-C,371,Quale gioia (è star con Te),4
C47-C,2112,Luce,4
C47-C,1978,In Eterno Canterò,4
C47-C,1662,Creati per te,4
C47-C,6,Accogli Signore i nostri doni,4
C47-C,2160,Il nostro cuore offriamo a te (completo),4
C47-C,1558,Le tue meraviglie,4
C47-C,447,Symbolum ‘80 (Ma la tua Parola),4
C47-C,2254,Grande è la Tua bontà ,4
C47-C,297,Magnificat ’86,4
C47-C,1800,Ti ringrazio mio Signore,4
C47-C,1752,Mi basta la tua grazia,4
C47-C,2775,TU SEI (La Prima stella del Mattino),4
C47-C,1929,A te vorrei dire,4
C47-C,380,Resta Accanto a me,4
C47-C,1891,Alleluia Cristo è risorto veramente,3
C47-C,225,Il canto della creazione,3
C47-C,2858,E' l’incontro della vita,3
C47-C,1745,Beati voi,3
C47-C,293,Lui verrà e ti salverà,3
C47-C,492,Vivere la vita,3
C47-C,2003,Giovanni,3
C47-C,457,Ti offriamo,3
C47-C,1822,Il seme del tuo campo,3
C47-C,2174,Quelli che amano te,3
C47-C,1856,Canoni - Ubi Caritas,3
C47-C,2152,Gustate e vedete,3
C47-C,2,"Abbà, Padre (ascoltami)",3
C47-C,1995,Tu sei Santo Tu sei Re,3
C47-C,163,Dov’è carità e amore,3
C47-C,1396,Rimanete in me,3
C47-C,160,Dio s’è fatto come noi,3
C47-C,2083,Anima Christi,3
C47-C,316,Nel Tuo silenzio,3
C47-C,379,Rendete grazie,3
C47-C,278,"Laudato sii, o mi Signore",3
C47-C,462,Ti seguirò,3
C47-C,1793,Canzone di Maria chiara (Se non ritornerete),3
C47-C,331,O Maestro (San Francesco),3
C47-C,428,Signore come è bello (La tenda),3
C47-C,2337,Gesù che sta passando,3
C47-C,2134,Dolce sentire (Fratello sole e sorella luna),3
C48-C,486,Vieni e seguimi,18
C48-C,1780,Vocazione,16
C48-C,361,Popoli tutti acclamate,11
C48-C,1416,Ecco quel che abbiamo,11
C48-C,1898,Chiamati per nome,8
C48-C,423,Servo per amore,8
C48-C,462,Ti seguirò,8
C48-C,217,Grandi cose,7
C48-C,201,Frutto della nostra terra,7
C48-C,231,Il Pane del Cammino,6
C48-C,5,Accogli i nostri doni,6
C48-C,137,Come Tu mi vuoi,6
C48-C,1665,Il nostro cuore offriamo a te,5
C48-C,200,Fratello Sole e Sorella Luna,5
C48-C,1412,Invochiamo la Tua Presenza,4
C48-C,185,Eccomi,4
C48-C,117,Cantiamo Te,4
C48-C,1629,Ci inviti alla tua festa,4
C48-C,57,"Antica, eterna danza",4
C48-C,82,Benedici il Signore,4
C48-C,355,Pane del cielo,4
C48-C,500,Pane di vita nuova,4
C48-C,1785,Pane di vita,4
C48-C,382,Resta qui con noi,4
C48-C,4,Acclamate al Signore,3
C48-C,325,Noi veniamo a Te,3
C48-C,337,Ogni mia parola,3
C48-C,3,Acclamate a Dio,3
C48-C,1551,Cantiamo con gioia,3
C48-C,493,Vocazione (v2),3
C48-C,42,Alto e Glorioso Dio,3
C48-C,1998,Celebra il Signore Terra tutta,3
C48-C,6,Accogli Signore i nostri doni,3
C48-C,1622,Saldo è il mio cuore,3
C48-C,224,Il canto dell’amore,3
C48-C,1600,Fratello Sole e Sorella Luna (semplificata),3
C59-C,1970,Grazie Padre Buono (Rns),16
C59-C,1596,Il Figliol Prodigo (Abbracciami Gesù),13
C59-C,2073,L'amore del Padre,13
C59-C,503,Lode al Nome Tuo,11
C59-C,419,Segni del tuo amore,10
C59-C,1416,Ecco quel che abbiamo,10
C59-C,1352,Abbracciami,10
C59-C,137,Come Tu mi vuoi,9
C59-C,224,Il canto dell’amore,9
C59-C,361,Popoli tutti acclamate,7
C59-C,5,Accogli i nostri doni,7
C59-C,414,Se m’accogli,6
C59-C,2113,Con gioia veniamo a Te,6
C59-C,486,Vieni e seguimi,6
C59-C,83,Benedici o Signore,6
C59-C,201,Frutto della nostra terra,6
C59-C,1898,Chiamati per nome,5
C59-C,1780,Vocazione,5
C59-C,217,Grandi cose,5
C59-C,59,Apri le tue braccia,5
C59-C,423,Servo per amore,5
C59-C,1575,Dio è amore,4
C59-C,14,Alla Tua presenza,4
C59-C,82,Benedici il Signore,4
C59-C,1478,Servire è regnare,4
C59-C,57,"Antica, eterna danza",4
C59-C,1613,Come un prodigio,4
C59-C,1785,Pane di vita,4
C59-C,378,Re di gloria,4
C59-C,1,Abbà Misericordia,3
C59-C,434,Sono qui a lodarti (luce del mondo),3
C59-C,150,Dall’aurora al tramonto,3
C59-C,126,Chi ci separerà,3
C59-C,371,Quale gioia (è star con Te),3
C59-C,88,Camminerò,3
C59-C,236,Il Signore è la mia salvezza,3
C59-C,1635,Accogli nella tua bontà,3
C59-C,6,Accogli Signore i nostri doni,3
C59-C,1667,Cosa Offrirti,3
C59-C,298,Mani,3
C59-C,136,Come Maria,3
C59-C,179,E sono solo un uomo,3
C59-C,278,"Laudato sii, o mi Signore",3
C59-C,355,Pane del cielo,3
C59-C,1379,Tutto è Possibile (Nuovi Orizzonti),3
C59-C,331,O Maestro (San Francesco),3
C59-C,382,Resta qui con noi,3
C67-C,201,Frutto della nostra terra,29
C67-C,1898,Chiamati per nome,21
C67-C,423,Servo per amore,21
C67-C,83,Benedici o Signore,20
C67-C,361,Popoli tutti acclamate,19
C67-C,414,Se m’accogli,14
C67-C,1416,Ecco quel che abbiamo,13
C67-C,1352,Abbracciami,13
C67-C,4,Acclamate al Signore,12
C67-C,150,Dall’aurora al tramonto,11
C67-C,453,Ti esalto Dio mio Re,11
C67-C,236,Il Signore è la mia salvezza,11
C67-C,221,I cieli narrano,10
C67-C,419,Segni del tuo amore,10
C67-C,137,Come Tu mi vuoi,10
C67-C,126,Chi ci separerà,9
C67-C,370,Quale gioia,9
C67-C,5,Accogli i nostri doni,9
C67-C,224,Il canto dell’amore,9
C67-C,355,Pane del cielo,9
C67-C,1707,Tu sei Re,8
C67-C,1748,Benedetto Signore (Cerco solo Te),8
C67-C,6,Accogli Signore i nostri doni,8
C67-C,1900,Davanti a Te,8
C67-C,234,Il Signore è il mio pastore,8
C67-C,147,Custodiscimi,8
C67-C,451,"Te, al centro del mio cuore",8
C67-C,1561,Adoro Te,7
C67-C,217,Grandi cose,7
C67-C,1613,Come un prodigio,7
C67-C,1675,Symbolum ‘77,7
C67-C,378,Re di gloria,7
C67-C,2015,Chiesa di Dio,6
C67-C,159,Dio Regna,6
C67-C,82,Benedici il Signore,6
C67-C,1667,Cosa Offrirti,6
C67-C,1478,Servire è regnare,6
C67-C,298,Mani,6
C67-C,1958,Resto con te,6
C67-C,500,Pane di vita nuova,6
C67-C,1619,Come ti ama Dio,6
C67-C,1412,Invochiamo la Tua Presenza,5
C67-C,117,Cantiamo Te,5
C67-C,1598,"Vieni Gesù, Maranathà",5
C67-C,2113,Con gioia veniamo a Te,5
C67-C,1682,Benedetto sei Tu,5
C67-C,1665,Il nostro cuore offriamo a te,5
C67-C,2151,Alzerò i miei occhi ,5
C67-C,163,Dov’è carità e amore,5
C67-C,1785,Pane di vita,5
C67-C,1800,Ti ringrazio mio Signore,5
C67-C,503,Lode al Nome Tuo,4
C67-C,434,Sono qui a lodarti (luce del mondo),4
C67-C,492,Vivere la vita,4
C67-C,220,Guarda questa offerta,4
C67-C,144,Credo in Te,4
C67-C,179,E sono solo un uomo,4
C67-C,1379,Tutto è Possibile (Nuovi Orizzonti),4
C67-C,443,Su ali d’aquila,4
C67-C,1,Abbà Misericordia,3
C67-C,1567,Apri i miei occhi Signore,3
C67-C,325,Noi veniamo a Te,3
C67-C,231,Il Pane del Cammino,3
C67-C,1986,Cristo speranza delle genti,3
C67-C,494,Voglio cantare al Signor,3
C67-C,1455,Questa è la mia fede,3
C67-C,88,Camminerò,3
C67-C,2,"Abbà, Padre (ascoltami)",3
C67-C,245,Insieme a Te,3
C67-C,432,Silenzioso Dio,3
C67-C,467,Lodi all'altissimo (Tu sei Santo),3
C67-C,200,Fratello Sole e Sorella Luna,3
C67-C,316,Nel Tuo silenzio,3
C67-C,480,Vi amo così,3
C67-C,134,Come fuoco vivo,3
C67-C,1874,Alla Madonna di Czestochowa,3
C45-A,201,Frutto della nostra terra,33
C45-A,236,Il Signore è la mia salvezza,30
C45-A,1416,Ecco quel che abbiamo,29
C45-A,361,Popoli tutti acclamate,26
C45-A,355,Pane del cielo,26
C45-A,1898,Chiamati per nome,24
C45-A,1675,Symbolum ‘77,23
C45-A,150,Dall’aurora al tramonto,17
C45-A,224,Il canto dell’amore,17
C45-A,1667,Cosa Offrirti,16
C45-A,1785,Pane di vita,16
C45-A,419,Segni del tuo amore,15
C45-A,423,Servo per amore,15
C45-A,414,Se m’accogli,14
C45-A,5,Accogli i nostri doni,14
C45-A,134,Come fuoco vivo,14
C45-A,168,E' bello lodarti,13
C45-A,503,Lode al Nome Tuo,11
C45-A,217,Grandi cose,10
C45-A,316,Nel Tuo silenzio,10
C45-A,1352,Abbracciami,10
C45-A,137,Come Tu mi vuoi,10
C45-A,378,Re di gloria,10
C45-A,117,Cantiamo Te,9
C45-A,8,Acqua siamo noi,9
C45-A,1665,Il nostro cuore offriamo a te,9
C45-A,1478,Servire è regnare,9
C45-A,1958,Resto con te,9
C45-A,325,Noi veniamo a Te,8
C45-A,321,Noi canteremo gloria a Te,8
C45-A,1856,Canoni - Ubi Caritas,8
C45-A,1961,Facciamo festa,7
C45-A,1900,Davanti a Te,7
C45-A,220,Guarda questa offerta,7
C45-A,279,Le mani alzate,7
C45-A,1412,Invochiamo la Tua Presenza,6
C45-A,185,Eccomi,6
C45-A,434,Sono qui a lodarti (luce del mondo),6
C45-A,1780,Vocazione,6
C45-A,453,Ti esalto Dio mio Re,6
C45-A,83,Benedici o Signore,6
C45-A,451,"Te, al centro del mio cuore",6
C45-A,278,"Laudato sii, o mi Signore",6
C45-A,500,Pane di vita nuova,6
C45-A,179,E sono solo un uomo,6
C45-A,1622,Saldo è il mio cuore,6
C45-A,1379,Tutto è Possibile (Nuovi Orizzonti),6
C45-A,394,Santa Maria del cammino,6
C45-A,2169,"Cantate al Signore, alleluia",6
C45-A,1748,Benedetto Signore (Cerco solo Te),5
C45-A,1662,Creati per te,5
C45-A,6,Accogli Signore i nostri doni,5
C45-A,1682,Benedetto sei Tu,5
C45-A,462,Ti seguirò,5
C45-A,152,Davanti a questo amore,5
C45-A,200,Fratello Sole e Sorella Luna,5
C45-A,443,Su ali d’aquila,5
C45-A,1619,Come ti ama Dio,5
C45-A,2050,"Alleluja, lodate il Signore",4
C45-A,1946,Aprite le porte a Cristo,4
C45-A,2229,Chiamati per nome v2,4
C45-A,221,I cieli narrano,4
C45-A,371,Quale gioia (è star con Te),4
C45-A,188,Emmanuel,4
C45-A,457,Ti offriamo,4
C45-A,1884,Benedetto sei Tu Signore ,4
C45-A,2174,Quelli che amano te,4
C45-A,82,Benedici il Signore,4
C45-A,147,Custodiscimi,4
C45-A,467,Lodi all'altissimo (Tu sei Santo),4
C45-A,246,Insieme è più bello,4
C45-A,382,Resta qui con noi,4
C45-A,1917,"Vieni, santo spirito di Dio",3
C45-A,2015,Chiesa di Dio,3
C45-A,2449,Al Signore canterò,3
C45-A,1919,Festa con Te,3
C45-A,1816,Figlia di Sion,3
C45-A,231,Il Pane del Cammino,3
C45-A,1561,Adoro Te,3
C45-A,44,Alzati e risplendi,3
C45-A,226,Il disegno,3
C45-A,466,Tu sei,3
C45-A,14,Alla Tua presenza,3
C45-A,322,Noi con Te,3
C45-A,57,"Antica, eterna danza",3
C45-A,2218,I frutti che ci dai,3
C45-A,1822,Il seme del tuo campo,3
C45-A,2513,Dove troveremo tutto il pane,3
C45-A,234,Il Signore è il mio pastore,3
C45-A,1548,Benedici,3
C45-A,478,Verbum Panis,3
C45-A,1781,Gesù e la samaritana,3
C45-A,2254,Grande è la Tua bontà ,3
C45-A,2099,Sai fischiare?,3
C66-A,423,Servo per amore,48
C66-A,1898,Chiamati per nome,30
C66-A,1416,Ecco quel che abbiamo,30
C66-A,1478,Servire è regnare,29
C66-A,201,Frutto della nostra terra,28
C66-A,419,Segni del tuo amore,20
C66-A,236,Il Signore è la mia salvezza,19
C66-A,503,Lode al Nome Tuo,17
C66-A,1412,Invochiamo la Tua Presenza,16
C66-A,451,"Te, al centro del mio cuore",16
C66-A,5,Accogli i nostri doni,15
C66-A,1352,Abbracciami,15
C66-A,361,Popoli tutti acclamate,14
C66-A,355,Pane del cielo,14
C66-A,414,Se m’accogli,12
C66-A,150,Dall’aurora al tramonto,12
C66-A,378,Re di gloria,12
C66-A,434,Sono qui a lodarti (luce del mondo),11
C66-A,1748,Benedetto Signore (Cerco solo Te),11
C66-A,1958,Resto con te,11
C66-A,185,Eccomi,10
C66-A,321,Noi canteremo gloria a Te,10
C66-A,137,Come Tu mi vuoi,10
C66-A,1667,Cosa Offrirti,9
C66-A,136,Come Maria,9
C66-A,147,Custodiscimi,9
C66-A,224,Il canto dell’amore,9
C66-A,1565,Musica di festa,8
C66-A,245,Insieme a Te,8
C66-A,117,Cantiamo Te,7
C66-A,231,Il Pane del Cammino,7
C66-A,217,Grandi cose,7
C66-A,1542,Ecco quel che abbiamo (v2),7
C66-A,1675,Symbolum ‘77,7
C66-A,134,Come fuoco vivo,7
C66-A,380,Resta Accanto a me,7
C66-A,1587,La mia preghiera elevo a Te,6
C66-A,4,Acclamate al Signore,6
C66-A,1629,Ci inviti alla tua festa,6
C66-A,188,Emmanuel,6
C66-A,220,Guarda questa offerta,6
C66-A,2174,Quelli che amano te,6
C66-A,1665,Il nostro cuore offriamo a te,6
C66-A,1785,Pane di vita,6
C66-A,432,Silenzioso Dio,6
C66-A,2356,Passa questo mondo,6
C66-A,347,"Pace sia, pace a voi",6
C66-A,1596,Il Figliol Prodigo (Abbracciami Gesù),5
C66-A,371,Quale gioia (è star con Te),5
C66-A,57,"Antica, eterna danza",5
C66-A,1682,Benedetto sei Tu,5
C66-A,1979,Alla tua mensa,5
C66-A,1558,Le tue meraviglie,5
C66-A,200,Fratello Sole e Sorella Luna,5
C66-A,179,E sono solo un uomo,5
C66-A,1619,Come ti ama Dio,5
C66-A,2013,Madonna nera,5
C66-A,394,Santa Maria del cammino,5
C66-A,325,Noi veniamo a Te,4
C66-A,1946,Aprite le porte a Cristo,4
C66-A,1575,Dio è amore,4
C66-A,1987,Canto dei tre giovani,4
C66-A,2050,"Alleluja, lodate il Signore",4
C66-A,1891,Alleluia Cristo è risorto veramente,4
C66-A,2364,Saldo è il mio cuore Dio,4
C66-A,221,I cieli narrano,4
C66-A,1986,Cristo speranza delle genti,4
C66-A,1561,Adoro Te,4
C66-A,293,Lui verrà e ti salverà,4
C66-A,2294,Popoli tutti (versione 2),4
C66-A,58,Apostoli di gioia,4
C66-A,453,Ti esalto Dio mio Re,4
C66-A,1884,Benedetto sei Tu Signore ,4
C66-A,2358,Ti offro Signor,4
C66-A,83,Benedici o Signore,4
C66-A,279,Le mani alzate,4
C66-A,462,Ti seguirò,4
C66-A,1613,Come un prodigio,4
C66-A,303,"Maria, vogliamo amarti",4
C66-A,1639,Mi perdo nel tuo amore,4
C66-A,52,Andate per le strade,4
C66-A,2556,Osanna all'Altissimo,3
C66-A,1789,Quando busserò,3
C66-A,2338,Oggi ci hai chiamati,3
C66-A,1811,Vieni dal Libano,3
C66-A,159,Dio Regna,3
C66-A,2229,Chiamati per nome v2,3
C66-A,2449,Al Signore canterò,3
C66-A,2015,Chiesa di Dio,3
C66-A,464,Tu sarai profeta,3
C66-A,2113,Con gioia veniamo a Te,3
C66-A,14,Alla Tua presenza,3
C66-A,126,Chi ci separerà,3
C66-A,466,Tu sei,3
C66-A,492,Vivere la vita,3
C66-A,88,Camminerò,3
C66-A,1480,Il canto del mare,3
C66-A,1900,Davanti a Te,3
C66-A,82,Benedici il Signore,3
C66-A,2152,Gustate e vedete,3
C66-A,298,Mani,3
C66-A,2098,"Spirito Santo, dolce presenza",3
C66-A,376,Questo è il mio comandamento,3
C66-A,2478,Cristo Re,3
C66-A,500,Pane di vita nuova,3
C66-A,195,Fissa gli occhi,3
C66-A,1710,Spezziamo il pane ,3
C66-A,2469,Il Tuo amore è grande,3
C66-A,331,O Maestro (San Francesco),3
C66-A,1752,Mi basta la tua grazia,3
C66-A,2147,Danza la vita,3
C66-A,2337,Gesù che sta passando,3
C66-A,206,Giovane donna,3
C41-B,201,Frutto della nostra terra,41
C41-B,423,Servo per amore,41
C41-B,236,Il Signore è la mia salvezza,37
C41-B,361,Popoli tutti acclamate,28
C41-B,443,Su ali d’aquila,26
C41-B,150,Dall’aurora al tramonto,25
C41-B,5,Accogli i nostri doni,24
C41-B,1986,Cristo speranza delle genti,23
C41-B,2426,Ave Maria di Lourdes,23
C41-B,414,Se m’accogli,22
C41-B,136,Come Maria,22
C41-B,1352,Abbracciami,21
C41-B,82,Benedici il Signore,20
C41-B,355,Pane del cielo,20
C41-B,224,Il canto dell’amore,19
C41-B,83,Benedici o Signore,18
C41-B,1665,Il nostro cuore offriamo a te,15
C41-B,503,Lode al Nome Tuo,14
C41-B,434,Sono qui a lodarti (luce del mondo),14
C41-B,1898,Chiamati per nome,14
C41-B,419,Segni del tuo amore,14
C41-B,1561,Adoro Te,13
C41-B,1416,Ecco quel che abbiamo,13
C41-B,168,E' bello lodarti,12
C41-B,337,Ogni mia parola,12
C41-B,231,Il Pane del Cammino,12
C41-B,1635,Accogli nella tua bontà,12
C41-B,451,"Te, al centro del mio cuore",12
C41-B,1675,Symbolum ‘77,12
C41-B,217,Grandi cose,11
C41-B,1715,Trasformi in Gesù,11
C41-B,1958,Resto con te,11
C41-B,2399,Nelle tue mani,11
C41-B,52,Andate per le strade,11
C41-B,1667,Cosa Offrirti,10
C41-B,152,Davanti a questo amore,10
C41-B,1988,É l'ora che pia,10
C41-B,282,Lo Spirito del Signore,9
C41-B,88,Camminerò,9
C41-B,1478,Servire è regnare,9
C41-B,2174,Quelli che amano te,9
C41-B,14,Alla Tua presenza,8
C41-B,2277,Olio di Letizia,8
C41-B,2031,Sei il mio rifugio,8
C41-B,81,Benedetto Tu Signore,8
C41-B,57,"Antica, eterna danza",8
C41-B,1785,Pane di vita,8
C41-B,147,Custodiscimi,8
C41-B,382,Resta qui con noi,8
C41-B,206,Giovane donna,8
C41-B,185,Eccomi,7
C41-B,2576,Uomo di galilea,7
C41-B,1852,Perdonami mio Signore,7
C41-B,466,Tu sei,7
C41-B,1976,Come brezza ,7
C41-B,179,E sono solo un uomo,7
C41-B,1613,Come un prodigio,7
C41-B,1672,"Il tuo Corpo, il tuo Sangue",7
C41-B,1752,Mi basta la tua grazia,7
C41-B,1619,Come ti ama Dio,7
C41-B,1575,Dio è amore,6
C41-B,2229,Chiamati per nome v2,6
C41-B,1651,Talità Kum,6
C41-B,492,Vivere la vita,6
C41-B,1884,Benedetto sei Tu Signore ,6
C41-B,1738,Misericordia sei,6
C41-B,137,Come Tu mi vuoi,6
C41-B,1379,Tutto è Possibile (Nuovi Orizzonti),6
C41-B,2015,Chiesa di Dio,5
C41-B,117,Cantiamo Te,5
C41-B,2449,Al Signore canterò,5
C41-B,1817,Venite applaudiamo al Signore  (Salmo 94),5
C41-B,1545,Acclamate al Signore,5
C41-B,1780,Vocazione,5
C41-B,298,Mani,5
C41-B,446,Symbolum ‘77 (v2),5
C41-B,1664,Vero cibo è il tuo corpo,5
C41-B,2083,Anima Christi,5
C41-B,478,Verbum Panis,5
C41-B,1,Abbà Misericordia,4
C41-B,1567,Apri i miei occhi Signore,4
C41-B,2641,"Tuo è il regno, tua è la potenza",4
C41-B,42,Alto e Glorioso Dio,4
C41-B,483,Vieni al Signor,4
C41-B,2461,Benedici il Signore anima mia,4
C41-B,221,I cieli narrano,4
C41-B,1978,In Eterno Canterò,4
C41-B,436,Sotto il Tuo manto,4
C41-B,59,Apri le tue braccia,4
C41-B,1748,Benedetto Signore (Cerco solo Te),4
C41-B,2160,Il nostro cuore offriamo a te (completo),4
C41-B,2266,Passa ancora in mezzo a noi,4
C41-B,6,Accogli Signore i nostri doni,4
C41-B,2460,Come un fiume,4
C41-B,2152,Gustate e vedete,4
C41-B,500,Pane di vita nuova,4
C41-B,467,Lodi all'altissimo (Tu sei Santo),4
C41-B,411,Scusa Signore,4
C41-B,2580,Beato il cuore che perdona (inno GMG 2016),4
C41-B,1979,Alla tua mensa,4
C41-B,2098,"Spirito Santo, dolce presenza",4
C41-B,278,"Laudato sii, o mi Signore",4
C41-B,378,Re di gloria,4
C41-B,394,Santa Maria del cammino,4
C41-B,1811,Vieni dal Libano,3
C41-B,3,Acclamate a Dio,3
C41-B,1583,E' tempo di grazia,3
C41-B,2613,Luce in Noi ,3
C41-B,2050,"Alleluja, lodate il Signore",3
C41-B,1917,"Vieni, santo spirito di Dio",3
C41-B,1412,Invochiamo la Tua Presenza,3
C41-B,2100,Salve dolce Vergine,3
C41-B,370,Quale gioia,3
C41-B,321,Noi canteremo gloria a Te,3
C41-B,1649,Accogli Signore i nostri doni (v2),3
C41-B,1682,Benedetto sei Tu,3
C41-B,1900,Davanti a Te,3
C41-B,432,Silenzioso Dio,3
C41-B,200,Fratello Sole e Sorella Luna,3
C41-B,1781,Gesù e la samaritana,3
C41-B,2447,Tempo di ricominciare,3
C41-B,499,Amare oltre,3
C41-B,133,Come è grande,3
C41-B,234,Il Signore è il mio pastore,3
C41-B,445,Svegliati o Sion,3
