id_canti,similarity,mean_similarity,deviation,id_liturgia,manually_selected,note,titolo,autore,raccolta,momento,link_youtube,score_similarity,score_deviation,score,score_selection
1739,6.6,13.34,-6.74,,,,Emmanuel è Dio con noi,Giosy Cento,,"31,3",lu_oGWbdqzA,0.2282699360341151,-0.5845620121422377,-0.3562920761081226,
1868,7.45,14.54,-7.089999999999999,,,,Dico Sì,Fabio Baggio,,"31,15",lvlP7t0UbH8,0.25766833688699364,-0.6149176062445793,-0.3572492693575856,
2604,9.68,17.66,-7.98,,,,Gerico Cadrà,RnS - R.Gillard,La mia voce sale a Dio,"21,32",AF1BN5U3IaA,0.33479590618336885,-0.6921075455333913,-0.3573116393500224,
1725,8.08,15.43,-7.35,,,,Innalziamo lo sguardo,Francesco Buttazzo,"Maranathà, vieni Signore","21,2",lE4ajzCUFaQ,0.2794577398720683,-0.6374674761491761,-0.3580097362771078,
1845,3.84,9.5,-5.66,,,,La pietra (salmo 117),Mascagni,,"21,24,28,31,5,10,14,52",HKgyVpQWMBs,0.13281159914712154,-0.4908933217692975,-0.35808172262217597,
2742,10.28,18.51,-8.230000000000002,,,,Lode,Movimento Eucaristico Giovanile,Sulla strada per Emmaus,"21,14",T_gE9ZFXcBw,0.3555477185501066,-0.7137901127493498,-0.3582423941992432,
446,20.39,32.66,-12.269999999999996,,,,Symbolum ‘77 (v2),Pierangelo Sequeri,In cerca d'autore,"31,14,19",r-hf2dOBfDE,0.7052157569296376,-1.0641803989592364,-0.3589646420295989,
1675,20.39,32.66,-12.269999999999996,,,,Symbolum ‘77,Pierangelo Sequeri,In cerca d'autore,"31,14,19",r-hf2dOBfDE,0.7052157569296376,-1.0641803989592364,-0.3589646420295989,
2045,5.08,11.25,-6.17,,,,Dammi un cuore nuovo,Servi di Cristo vivo,,"21,9,10",,0.17569867803837957,-0.5351257588898526,-0.359427080851473,
1721,4.7,10.72,-6.0200000000000005,,,,Maestà,RnS,Davanti al Re,"21,9",2BypEohTTKA,0.16255586353944565,-0.5221162185602776,-0.35956035502083195,
246,7.23,14.26,-7.029999999999999,,,,Insieme è più bello,Gen Verde,,"31,32",TqSOTegT2Jg,0.2500593390191898,-0.6097137901127493,-0.3596544510935595,
2435,11.35,20.03,-8.680000000000001,,,,"Sei pura, sei pia",S. Alfonso M. De Liguori - Perosi,Le canzoncine spirituali di S. Alfonso,"32,7",B6jc0lDZ-G0,0.39255511727078884,-0.7528187337380747,-0.3602636164672859,
2377,12.95,22.3,-9.350000000000001,,,,Incontro con Gesù,M. Emberti Gialloreti- A.M. Galliano,Incontro con Gesù,"21,31,2,3,5",,0.4478932835820895,-0.8109280138768432,-0.3630347302947537,
2287,13.0,22.37,-9.370000000000001,,,,O Dio tu sei il mio Dio,Marco Frisina,Tu sarai profeta,26,7Ss8-mRlInA,0.4496226012793177,-0.8126626192541199,-0.3630400179748022,
1849,4.19,10.05,-5.86,,,,Lasciati fare,Claudio Chieffo,,"21,31,10,12,15",aa4m0AAJyx4,0.14491682302771855,-0.5082393755420642,-0.36332255251434564,
135,11.88,20.81,-8.929999999999998,,,,Come l’aurora verrai,Gen Verde,,"21,31,2",eFKH1aggk6I,0.4108858848614073,-0.7745013009540328,-0.3636154160926255,
1656,10.67,19.12,-8.450000000000001,,,,Ave dolce Maria,"RnS - D.Branca, L.Ciancio",Parla al mio cuore,7,xCQr3qg9uDw,0.36903639658848614,-0.732870771899393,-0.36383437531090684,
2575,6.32,13.04,-6.719999999999999,,,,Tu sei qui (Way maker),Leeland,,"31,9",YKoiaFo6shc,0.21858575692963755,-0.5828274067649609,-0.36424164983532337,
2192,11.46,20.23,-8.77,,,,Alleluia Padre Mio,RnS,Nelle Tue mani,25,N-pjp6CMbvY,0.3963596162046909,-0.7606244579358196,-0.36426484173112866,
2473,11.22,19.9,-8.679999999999998,,,,In trasparenza,Gen Arcobaleno,,"32,7",-ie1_UO_XzU,0.3880588912579958,-0.7528187337380744,-0.3647598424800786,
2351,11.73,20.62,-8.89,,,,Ci accogli alla tua mensa,Avolio-Capacchione-La Rocca,Festa con Gesù,31,M6qeiC3etUE,0.4056979317697228,-0.7710320901994797,-0.3653341584297569,
288,11.37,20.13,-8.76,,,,"Lode a Te, o Cristo",Gen Verde,,25,IJetjvctQwM,0.39324684434968016,-0.7597571552471812,-0.3665103108975011,
168,8.64,16.33,-7.689999999999998,,,,E' bello lodarti,Gen Verde,,"21,24,14",bKMp5GURE4I,0.2988260980810235,-0.6669557675628793,-0.3681296694818558,
1659,6.63,13.52,-6.89,,,,Dammi i Tuoi Occhi,Dame Tus Ojos - Marcela Gandara – [Más Que Un Anhelo],,"31,9",16aAyTOY4O8,0.22930752665245205,-0.5975715524718127,-0.3682640258193607,
2515,10.59,19.06,-8.469999999999999,,,,E Nasce il sole,--,,"32,51",DfHPn13b-WA,0.3662694882729211,-0.7346053772766695,-0.3683358890037484,
1478,8.83,16.6,-7.770000000000001,,,,Servire è regnare,Gen  Verde,,"26,4",U_xd0EgZKUg,0.3053975053304904,-0.6738941890719863,-0.36849668374149586,
2240,13.41,23.01,-9.600000000000001,,,,Con l'offerta di Gesù,F. Buttazzo; P. Dargenio,Esulta il cielo,"26,5",7c3fFWR1PjA,0.4638030063965886,-0.8326105810928015,-0.3688075746962129,
1703,8.79,16.55,-7.760000000000002,,,,Solo per grazia,Gerrit Gustafson,,"31,9",mpma2WfQ9KM,0.3040140511727079,-0.673026886383348,-0.36901283521064004,
2758,12.36,21.56,-9.2,,,,Grida nuova umanità,Coro Tendopoli S. Gabriele,,32,jV9ZX8Edr0E,0.42748733475479744,-0.797918473547268,-0.3704311387924705,
267,8.22,15.77,-7.549999999999999,,,,L’unico maestro,Mattia Civico,,16,EPIi8vjmom8,0.2842998294243071,-0.6548135299219427,-0.37051370049763566,
2115,10.38,18.8,-8.42,,,,Canto di contrizione,Valmaggi,,"21,22,4,10,11,12",C46h4rDUu4g,0.35900635394456293,-0.7302688638334779,-0.37126250988891496,
1628,9.61,17.73,-8.120000000000001,,,,Madre dolcissima,Gen Rosso,,7,5TqndHiAru4,0.3323748614072495,-0.704249783174328,-0.3718749217670785,
294,12.71,22.07,-9.36,,,,Madre della speranza,A. Lagorio,,7,O5AL7CjejIk,0.4395925586353945,-0.8117953165654813,-0.37220275793008684,
2093,13.63,23.36,-9.729999999999999,,,,Il giorno più bello (La mia prima comunione),P. Tombolato/A. Di Mario,,"21,31,32,10",CfbUFlZAubo,0.47141200426439234,-0.8438855160450996,-0.3724735117807073,
1956,13.06,22.57,-9.51,,,,Inno all'amore,Piera Cori,,"24,15",742M7TULBnM,0.45169778251599146,-0.8248048568950564,-0.373107074379065,
2374,9.39,17.44,-8.05,,,,Facci sognare!,F. Ferrario,,"32,53",2j_8JjjndPU,0.3247658635394457,-0.6981786643538596,-0.37341280081441386,
1998,11.49,20.38,-8.889999999999999,,,,Celebra il Signore Terra tutta,Marco Frisina,Stillate cieli dall'alto,"21,31",bZPwEMiIFOs,0.39739720682302776,-0.7710320901994796,-0.37363488337645184,
1590,11.98,21.07,-9.09,,,,Il dono più grande,Pasquale Dargenio,Sorgente di vita,31,tk89LEWruYw,0.41434452025586355,-0.7883781439722464,-0.3740336237163828,
67,10.17,18.54,-8.37,,,,Ave Maria,Pierangelo Sequeri,,7,TRqm7r46W0c,0.3517432196162047,-0.7259323503902861,-0.37418913077408145,
1666,7.56,14.89,-7.330000000000001,,,,Sposa amata,Corale di Palmi,,7,EPTUzg9R4Z4,0.26147283582089553,-0.6357328707718995,-0.374260034951004,
2026,12.85,22.29,-9.44,,,,Tu un giorno,D. Machetta ,,"31,3",HdEZRTr8xus,0.4444346481876333,-0.818733738074588,-0.37429908988695476,
2363,9.6,17.75,-8.15,,,,Ave Maria ,RnS - M.E. Gialloreti - C. Rossi,Sempre canterò,"32,7",fY5ONyvb2U4,0.3320289978678038,-0.7068516912402429,-0.3748226933724391,
2190,11.59,20.54,-8.95,,,,Cantico dell'agnello,Marco Frisina,,"25,71,5",BKdNqlnLmjY,0.40085584221748394,-0.7762359063313096,-0.37538006411382563,
2297,10.8,19.45,-8.649999999999999,,,,Non vivo più per me,RnS,,"21,31,32,4,5,11,12,14,52",75aU18-KnYw,0.3735326226012794,-0.7502168256721595,-0.37668420307088013,
2798,11.12,19.9,-8.78,,,,Nostra gloria è la Croce,Dargenio,,4,m98e_bqnpys,0.38460025586353946,-0.7614917606244579,-0.3768915047609184,
1946,16.72,27.74,-11.02,,,,Aprite le porte a Cristo,Marco Frisina,Sacerdote per sempre,21,tQO6XO9syFk,0.5782838379530917,-0.955767562879445,-0.3774837249263533,
2388,12.35,21.64,-9.290000000000001,,,,Lode alla Trinità,RnS,Risplendi Gerusalemme,"14,19,52",8SNKs3YGERg,0.42714147121535184,-0.8057241977450131,-0.3785827265296613,
1644,10.08,18.47,-8.389999999999999,,,,Santo Rock (Santo sei Signore),,,27,nPlmiEuPcZs,0.3486304477611941,-0.7276669557675628,-0.3790365080063687,
361,17.01,28.17,-11.16,,,,Popoli tutti acclamate,RnS,,"21,31,32,14",9jxXJ79BFSU,0.588313880597015,-0.9679098005203817,-0.3795959199233667,
27,12.89,22.41,-9.52,,,,"Alleluia, cantate al Signore",Gen Rosso,,"21,25,31,3,5",6EZWcYt6Wr8,0.4458181023454158,-0.8256721595836947,-0.37985405723827886,
1821,5.86,12.58,-6.72,,,,"Santo, Santo, Santo",Antonio Josue,,27,1HK5Tl0AzG4,0.20267603411513863,-0.582827406764961,-0.3801513726498224,
206,13.58,23.38,-9.799999999999999,,,,Giovane donna,Luciano Scaglianti - Liliana Bancolini,,"32,2,7",v325wim3Ibo,0.4696826865671642,-0.849956634865568,-0.38027394829840383,
187,13.75,23.62,-9.870000000000001,,,,Emmanuel,Gen Verde,,"21,32,5",4WoY3wkGd5E,0.4755623667377399,-0.8560277536860366,-0.3804653869482967,
2622,12.72,22.18,-9.459999999999999,,,,Dalla tristezza alla danza,RnS - T.Walker,Risplendi Gerusalemme,"21,32,14,52",sfaDQMOXfh4,0.4399384221748402,-0.8204683434518647,-0.3805299212770245,
68,12.26,21.54,-9.28,,,,Ave Maria,Gen Verde,,7,q_v8rry02lg,0.42402869936034115,-0.8048568950563747,-0.38082819569603354,
2212,9.34,17.46,-8.120000000000001,,,,Alleluia (Canta con gioia),Daniele Esposito,,25,aA8R_XOHmAM,0.3230365458422175,-0.704249783174328,-0.38121323733211043,
2178,11.52,20.51,-8.990000000000002,,,,Porta le nostre preghiere,Daniele Esposito,,"32,7",AwsCJZD3b0A,0.3984347974413646,-0.7797051170858632,-0.3812703196444986,
2565,2.35,7.69,-5.34,,,,Sacro torrente,Don LIvio Tacchini,,"31,9",ZYW_9wDuErY,0.08127793176972282,-0.46313963573287076,-0.38186170396314795,
2177,7.27,14.58,-7.3100000000000005,,,,O Gesù mio amabilissimo,Daniele Esposito,,"28,31,9",sx9_Ikueg84,0.25144279317697227,-0.6339982653946228,-0.3825554722176505,
2022,8.27,15.98,-7.710000000000001,,,,Apri le tue braccia (v2),Domenico Machetta,,"21,4,13",OH5SwJjSVBQ,0.28602914712153515,-0.6686903729401562,-0.38266122581862105,
1647,9.24,17.34,-8.1,,,,Stasera sono a mani vuote,Luisa Pecchi,,"26,4",brFD8U0FpG0,0.3195779104477612,-0.7025151777970512,-0.38293726734929,
2225,8.9,16.87,-7.970000000000001,,,,Venite alla festa,Gen Rosso,,"21,31,32,15",rT926TNFLdM,0.30781855010660986,-0.6912402428447529,-0.3834216927381431,
2364,3.84,9.8,-5.960000000000001,,,,Saldo è il mio cuore Dio,RnS,Vittoria!,21,J09gRZlBDgE,0.13281159914712154,-0.5169124024284476,-0.38410080328132606,
2530,13.99,24.0,-10.01,,,,La vera gioia,Marco Frisina,Non di solo pane,"21,28,31,3,9,15,20,52",034LnZ8eMuk,0.483863091684435,-0.8681699913269731,-0.38430689964253817,
2373,7.61,15.08,-7.47,,,,Io ho una gioia nel cuore ,Canto popolare dell’America Latina.,RnS,"21,2,3,5,14,52",38wTq8ms47E,0.2632021535181237,-0.6478751084128361,-0.3846729548947124,
268,9.44,17.64,-8.200000000000001,,,,L’uomo nuovo,Juan Antonio Espinosa,,"31,32,4,12",r31LIvPfb50,0.32649518123667376,-0.7111882046834347,-0.38469302344676093,
2029,11.27,20.2,-8.93,,,,Sommo e glorioso Dio,Francesco Cioffi,,"26,31",KIQZP4jTZYs,0.3897882089552239,-0.774501300954033,-0.3847130919988091,
503,9.91,18.3,-8.39,,,,Lode al Nome Tuo,RnS,,"21,9,10",fsdt3_akU_0,0.34275076759061834,-0.727666955767563,-0.3849161881769447,
1844,13.04,22.69,-9.650000000000002,,,,Ave Maria splendore del mattino,Claudio Chieffo,,"32,7,10,12,13,15,16,20,51,52",QFRv_SuDxdg,0.45100605543710026,-0.8369470945359933,-0.385941039098893,
2100,8.6,16.48,-7.880000000000001,,,,Salve dolce Vergine,Marco Frisina,Non temere,"21,26,32,7",WcflrXChefQ,0.29744264392324093,-0.6834345186470079,-0.38599187472376695,
2528,16.48,27.51,-11.030000000000001,,,,Hai dato un cibo ,,,"31,10",es9lKpu53ic,0.5699831130063966,-0.9566348655680834,-0.3866517525616868,
1717,10.16,18.67,-8.510000000000002,,,,"Un sol corpo, un sol spirito",Salvatore Martinez,,"21,32,16",n-Gov3B4AIk,0.35139735607675915,-0.7380745880312231,-0.3866772319544639,
2260,10.78,19.54,-8.76,,,,Fammi conoscere,P. Ruaro,,"21,31",WGWJOqVAh9E,0.372840895522388,-0.7597571552471812,-0.3869162597247932,
2378,6.79,13.96,-7.170000000000001,,,,Saremo sempre amici,M. Emberti Gialloreti-A.M. Galliano,Incontro con Gesù,"21,2,3,5,10",,0.2348413432835821,-0.6218560277536861,-0.387014684470104,
2038,8.56,16.44,-7.880000000000001,,,,Salve o Dolce Vergine,Marco Frisina,Non temere,"31,7",WcflrXChefQ,0.2960591897654584,-0.6834345186470079,-0.38737532888154946,
463,16.13,27.03,-10.900000000000002,,,,Tu chi sei,Chiara Bizzetti,,31,4J5sLpixxJk,0.5578778891257996,-0.9453599306157852,-0.38748204148998555,
2113,11.34,20.33,-8.989999999999998,,,,Con gioia veniamo a Te,"RnS - P.Ferrante, F.G.Pesare",Io scelgo Te,"21,31,8,10,12,15,20,52",u_kqLm53IKk,0.39220925373134324,-0.7797051170858629,-0.38749586335451963,
1795,10.66,19.38,-8.719999999999999,,,,Sei giunto da molto lontano,L. Scaglianti,,"4,10,17",380urOVvKdA,0.36869053304904054,-0.7562879444926278,-0.3875974114435873,
1587,10.7,19.44,-8.740000000000002,,,,La mia preghiera elevo a Te,RnS,Grazie,"21,9",DtAG3rt2v-4,0.370073987206823,-0.7580225498699048,-0.3879485626630818,
1782,11.62,20.73,-9.110000000000001,,,,Padre mio,Gen Rosso,Dove tu sei,"22,31,4,11",KYGvctNw21o,0.4018934328358209,-0.7901127493495231,-0.38821931651370223,
371,10.73,19.49,-8.759999999999998,,,,Quale gioia (è star con Te),RnS,,"21,31,32,14",T2lHJ19nrmA,0.3711115778251599,-0.7597571552471811,-0.3886455774220212,
1557,13.12,22.84,-9.72,,,,L’acqua la terra il cielo (in principio),,,"10,51",49S_dRor2KE,0.4537729637526653,-0.8430182133564615,-0.38924524960379625,
1882,9.78,18.17,-8.390000000000002,,,,"Alleluia, è risorto il Signor",Fabio Baggio,"Alleluia, è risorto","21,32,5",1Bbg0fYEcpg,0.33825454157782514,-0.7276669557675631,-0.389412414189738,
2118,10.1,18.63,-8.53,,,,Santo (Dio del Cielo),Spoladore,,"27,5,6,10,14,15,20",E7sfZZ6O71E,0.34932217484008526,-0.7398091934084996,-0.39048701856841433,
2788,10.7,19.48,-8.780000000000001,,,,Chi mi seguirà,Antonio Parisi,Domeniche di quaresima A,"21,31,4",uF4SASFyvCQ,0.370073987206823,-0.7614917606244581,-0.3914177734176351,
423,10.22,18.81,-8.589999999999998,,,,Servo per amore,Gen Rosso,,"26,7,16",GOnLKL34q0E,0.35347253731343287,-0.7450130095403295,-0.3915404722268966,
120,13.93,24.0,-10.07,,,,Canto a Te Maria,Gen Verde,,7,LBmVA-ClneU,0.4817879104477612,-0.8733738074588032,-0.391585897011042,
2035,10.41,19.08,-8.669999999999998,,,,Compromettersi per Cristo,Giosy Cento,,"31,11,12,16,17,20",l67BAV0gJBo,0.3600439445628998,-0.7519514310494362,-0.3919074864865364,
1684,4.16,10.34,-6.18,,,,Celebriamo il Signore,Gary Oliver,,"32,5",H6OfECD7plA,0.14387923240938166,-0.5359930615784909,-0.39211382916910925,
1953,17.57,29.1,-11.530000000000001,,,,So che sei qui,Gen Verde,Messa della concordia,"31,9,13",tZEovlG6uAg,0.6076822388059702,-1.0000000000000002,-0.39231776119403006,
2188,11.8,21.03,-9.23,,,,Io quante volte,Pierangelo Sequieri,,"22,11,12",9v4rs4-A2FE,0.40811897654584234,-0.8005203816131831,-0.3924014050673407,
2438,8.53,16.46,-7.9300000000000015,,,,Io ho un amico,RnS,Sempre canterò,"32,10,51",iI0YYQirz7A,0.2950215991471215,-0.6877710320901996,-0.3927494329430781,
2693,9.03,17.17,-8.140000000000002,,,,Benvenuto Dio bambino,"R. Faruggio, P. Pintucci",Benvenuto Dio bambino,"32,3",zmUOW9sQzoI,0.31231477611940295,-0.7059843885516047,-0.3936696124322018,
2281,8.18,15.99,-7.8100000000000005,,,,E' Risorto,Gen Verde ,Il Mistero Pasquale,"21,31,5",IBObKrD9Esw,0.2829163752665246,-0.6773633998265396,-0.394447024560015,
2187,8.69,16.71,-8.020000000000001,,,,Acclamiamo a Dio,Tommaso Bailo,,21,,0.3005554157782516,-0.6955767562879447,-0.39502134050969306,
2404,7.18,14.6,-7.42,,,,Fuoco che consuma,RnS - Randy N. Wright,Shalom,"6,9",TbYrB4iP274,0.24833002132196164,-0.6435385949696444,-0.39520857364768275,
1954,7.05,14.42,-7.37,,,,"Ave Maria, Dolce Mamma dell'umanità",Maria Napolitano  (Testo) e Tania Pierannunzi (musica e arrangiamento),,7,gkIYQ8-qgWc,0.24383379530916843,-0.6392020815264527,-0.3953682862172843,
2088,10.66,19.49,-8.829999999999998,,,,La tua anima è benedetta dal cielo,,,"31,32,7,15",,0.36869053304904054,-0.7658282740676495,-0.397137741018609,
2266,15.84,26.74,-10.899999999999999,,,,Passa ancora in mezzo a noi,RnS,Fuoco d'Amore,26,Wtr-lw8go8g,0.5478478464818763,-0.9453599306157848,-0.3975120841339085,
2261,10.4,19.14,-8.74,,,,Pane per noi spezzato,C. Walker - M. Deflorian ,,"31,4",xMCJNtdQwxw,0.35969808102345424,-0.7580225498699047,-0.39832446884645045,
1668,14.5,24.88,-10.379999999999999,,,,Fiumi di misericordia,RnS,,"21,31,9",GKwjFtAZ2BM,0.5015021321961621,-0.9002601908065915,-0.39875805861042934,
1776,4.3,10.62,-6.319999999999999,,,,Osanna,RnS,Venti dello Spirito,"21,32,4,5,10",QtwBxMaGjD0,0.14872132196162047,-0.5481352992194276,-0.39941397725780714,
1696,12.95,22.72,-9.77,,,,Spirito di santità,A. Gouzes,,6,wEwwBW9Jk_4,0.4478932835820895,-0.8473547267996531,-0.39946144321756355,
419,10.19,18.86,-8.67,,,,Segni del tuo amore,Gen Rosso - Gen Verde,,26,Ou0wDlaHWPY,0.352434946695096,-0.7519514310494363,-0.3995164843543403,
1760,9.75,18.25,-8.5,,,,Eleviamo lodi al Signor,"Lidia Genta, Sara Taccardi, Davide Tatriele & Giorgio Ammirabile",,"21,32,9,14,15,52",6BdNPKimvhc,0.3372169509594883,-0.7372072853425846,-0.39999033438309634,
2625,7.01,14.42,-7.41,,,,Gesù (Pentecoste '81),RnS - S.Fioravanti ,Guarda al di là,"31,10,11,18",8DQO1FaOXyA,0.24245034115138597,-0.6426712922810062,-0.4002209511296202,
2618,12.05,21.47,-9.419999999999998,,,,Alleluia Padre Mio ,RnS - T.Cullen,Nelle tue mani,"22,31,5,10,52",UodRwIgIecQ,0.41676556503198303,-0.8169991326973113,-0.40023356766532825,
1564,13.76,23.87,-10.110000000000001,,,,Nostra gloria è la croce,Marco Frisina,,"21,4",hojAhQHmQMM,0.47590823027718554,-0.8768430182133566,-0.4009347879361711,
2214,10.28,19.01,-8.730000000000002,,,,Viva don Bosco,,,"32,10,53",_As9JAXiEe0,0.3555477185501066,-0.7571552471812665,-0.4016075286311599,
2772,7.72,15.43,-7.71,,,,Cammineremo nella libertà,Giosy Cento,,"32,10,18",V4GYFPcHUU8,0.2670066524520256,-0.6686903729401561,-0.4016837204881305,
2320,18.09,29.94,-11.850000000000001,,,,Magnificat,Marco Frisina,Non temere,31,xfPFworDwG0,0.6256671428571429,-1.027753686036427,-0.40208654317928405,
2391,8.48,16.5,-8.02,,,,Lode ed esortazione,Fra Giuseppe Di Fatta,,"31,9,12,52,54",w1eVSZtDZ5U,0.29329228144989344,-0.6955767562879445,-0.402284474838051,
2630,7.0,14.44,-7.4399999999999995,,,,Lode e Gloria al tuo nome,RnS - E.Baranger,Benedici il Signore,"21,32,14,52",mkR3GFJY3AQ,0.24210447761194032,-0.645273200346921,-0.4031687227349807,
2555,14.82,25.38,-10.559999999999999,,,,Ora si può,Don Mario Costanzi,,"32,10,16",,0.5125697654584223,-0.9158716392020815,-0.4033018737436592,
1598,8.82,16.99,-8.169999999999998,,,,"Vieni Gesù, Maranathà",Francesco Buttazzo,Maranthà vieni Signore,"21,2",So3lUEds_Qs,0.3050516417910448,-0.7085862966175194,-0.40353465482647455,
474,4.85,11.44,-6.59,,,,Venite fedeli,Tradizionale,,"21,3",_ScN76gAQ8g,0.16774381663113005,-0.5715524718126627,-0.40380865518153264,
264,12.24,21.78,-9.540000000000001,,,,L’acqua viva,Marco Frisina,,"8,17",W41QOKI20qE,0.4233369722814499,-0.8274067649609715,-0.40406979267952164,
1616,17.47,29.1,-11.630000000000003,,,,Canzone della speranza,Paolo Iotti,,"31,32",U9Gqz7BjuR8,0.6042236034115139,-1.0086730268863837,-0.4044494234748698,
1396,13.22,23.18,-9.959999999999999,,,,Rimanete in me,RnS,,31,OPHcpzxIC9c,0.45723159914712164,-0.8638334778837814,-0.40660187873665976,
1565,16.91,28.35,-11.440000000000001,,,,Musica di festa,Ernest Sands - Paolo Iotti,,"21,32,10,15",B1ToVClFayo,0.5848552452025587,-0.9921942758022552,-0.40733903059969645,
1746,9.47,17.97,-8.499999999999998,,,,"Alleluia, oggi è nato",Francesco Buttazzo,,"25,3",OiGxLIF-pPQ,0.32753277185501073,-0.7372072853425844,-0.40967451348757367,
2241,12.24,21.85,-9.610000000000001,,,,Io vi do un grande esempio,"D. Haas & Marco Deflorian, Marco Deflorian",,4,lFk0JxT9rFY,0.4233369722814499,-0.8334778837814398,-0.41014091149998994,
2864,12.3,21.95,-9.649999999999999,,,,Chi è costei che sorge come aurora,,,7,xa9vWSyvEL0,0.4254121535181238,-0.836947094535993,-0.41153494101786925,
2419,7.48,15.21,-7.73,,,,Vieni fratello (il Padre ci chiama),A. Lagorio,Nella casa del Padre,"21,32",FwHQOBW1sU4,0.2587059275053305,-0.6704249783174329,-0.41171905081210236,
2182,10.07,18.84,-8.77,,,,Sotto la Tua croce,Gianlivio Bersigotti,,"31,9",2XWFqM8CbzU,0.3482845842217484,-0.7606244579358196,-0.41233987371407116,
2324,9.08,17.46,-8.38,,,,Roccia di fedeltà,"RnS - Branca, Ciancia",Mi affido a te,26,Guo-5tDqxvQ,0.3140440938166312,-0.7267996530789247,-0.4127555592622935,
1934,8.22,16.27,-8.049999999999999,,,,Altissimo,Paolo Spoladore,,"31,9",cqw5UMWumjo,0.2842998294243071,-0.6981786643538594,-0.41387883492955235,
1878,4.47,11.03,-6.56,,,,Ti lodino i popoli Dio,Francesco Buttazzo,,"21,32,5",3YdieOWn0u8,0.15460100213219619,-0.5689505637467476,-0.4143495616145514,
9,11.09,20.29,-9.2,,,,Acqua sole e verità,Giosy Cento,,"31,8",jWbqt2VP0wM,0.38356266524520255,-0.797918473547268,-0.4143558083020654,
58,14.55,25.14,-10.59,,,,Apostoli di gioia,Luca Pollastri,,"21,32,16",jHltPy0bfyE,0.5032314498933903,-0.9184735472679966,-0.41524209737460627,
2168,13.41,23.56,-10.149999999999999,,,,I miei occhi elevo a te ,RnS,Ha vinto il tuo amore,14,K_hqvLb0FLA,0.4638030063965886,-0.8803122289679097,-0.4165092225713211,
377,9.92,18.68,-8.76,,,,Rallegriamoci,F. Baggio - F. Buttazzo - M. Zambuto - P. Auricchio,,"21,32,3",ACSaz6hnuWM,0.34309663113006394,-0.7597571552471812,-0.4166605241171173,
177,12.5,22.29,-9.79,,,,E pace intima,Gen Rosso,Se siamo uniti,31,C4H6iupfg3o,0.4323294243070363,-0.8490893321769297,-0.4167599078698934,
1664,8.97,17.36,-8.389999999999999,,,,Vero cibo è il tuo corpo,RnS,Mi arrendo al tuo amore,31,MT5d5ErYJ10,0.3102395948827293,-0.7276669557675628,-0.4174273608848335,
2645,17.62,29.48,-11.86,,,,La Parabola del Seminatore,REALE - A.Gallo,Come Nessun Altro,"21,31,9",1KY9eM9eAJs,0.6094115565031982,-1.028620988725065,-0.4192094322218668,
13,10.49,19.52,-9.03,,,,Alla mensa del Signore,Francesco Buttazzo,,31,-EAvW73QRiE,0.3628108528784648,-0.7831743278404163,-0.4203634749619515,
