id_liturgia,riferimento,id_canti,vector_similarity
C38-A,prima_lettura,1973,0.5828189743984936
C38-A,prima_lettura,2473,0.5766553657324743
C38-A,prima_lettura,2173,0.5724980790564896
C38-A,prima_lettura,2928,0.5605278955168116
C38-A,prima_lettura,241,0.5577960939369435
C38-A,prima_lettura,1879,0.551464981949588
C38-A,prima_lettura,2237,0.5323104727276355
C38-A,salmo,2596,0.649178041276788
C38-A,salmo,2063,0.6041107376144506
C38-A,salmo,2755,0.5912974447036348
C38-A,salmo,2140,0.5877237019178034
C38-A,salmo,2452,0.5650528346749992
C38-A,salmo,2533,0.5632908895181205
C38-A,salmo,2493,0.5612820449957621
C38-A,salmo,1725,0.5572502611263026
C38-A,salmo,2799,0.5565316461590376
C38-A,salmo,1595,0.5556558333910199
C38-A,seconda_lettura,19,0.5398193399151947
C38-A,seconda_lettura,275,0.538092410651815
C38-A,seconda_lettura,2194,0.5343857733960495
C38-A,seconda_lettura,1407,0.5212059127921779
C38-A,seconda_lettura,347,0.5196855542834268
C38-A,seconda_lettura,345,0.5146384605668157
C38-A,seconda_lettura,2494,0.5035671773994561
C38-A,seconda_lettura,1453,0.5025123327009514
C38-A,seconda_lettura,2751,0.4958537684900292
C38-A,seconda_lettura,1747,0.4953602684835606
C38-A,versetto,2024,0.4331698992417385
C38-A,versetto,2095,0.3498970198975186
C38-A,versetto,2273,0.3483999930476607
C38-A,versetto,2127,0.3457470456614223
C38-A,versetto,2799,0.3413174542994609
C38-A,versetto,1845,0.3390122868534652
C38-A,versetto,2184,0.3343234577423689
C38-A,versetto,2328,0.3313429547551726
C38-A,versetto,101,0.3273685089537091
C38-A,versetto,2063,0.3262949025351696
C38-A,vangelo,2598,0.6532951958588996
C38-A,vangelo,2533,0.6479336220234063
C38-A,vangelo,2003,0.6395403116386522
C38-A,vangelo,1597,0.6348431266056291
C38-A,vangelo,2155,0.6266730354813297
C38-A,vangelo,2199,0.6215040702098878
C38-A,vangelo,2472,0.6176411873312545
C38-A,vangelo,2597,0.6118215649389
C38-A,vangelo,2063,0.6048516119178364
C38-A,vangelo,2544,0.6020924746851058
C39-A,liturgia,2533,0.8348963812479546
C39-A,liturgia,1578,0.8115693410547832
C39-A,liturgia,2199,0.79386804297078
C39-A,liturgia,3021,0.7885868400390537
C39-A,liturgia,184,0.7868628529356294
C39-A,liturgia,1566,0.7779780917089438
C39-A,liturgia,1836,0.7738301166524938
C39-A,liturgia,82,0.7738265637839821
C39-A,liturgia,1,0.7697334269028704
C39-A,liturgia,1597,0.7633716789531051
C39-A,prima_lettura,254,0.6864068805782435
C39-A,prima_lettura,2193,0.6689608615633311
C39-A,prima_lettura,1950,0.6501346984189148
C39-A,prima_lettura,1918,0.6471471676676962
C39-A,prima_lettura,2768,0.6438353429623163
C39-A,prima_lettura,2300,0.6413408139861703
C39-A,prima_lettura,1,0.636277036245551
C39-A,prima_lettura,1579,0.6343207338557706
C39-A,prima_lettura,428,0.6337756616262044
C39-A,prima_lettura,2284,0.6312273611958413
C39-A,salmo,2063,0.6043810399633532
C39-A,salmo,2596,0.591833535513724
C39-A,salmo,2755,0.5853609725455292
C39-A,salmo,2533,0.5677262894397366
C39-A,salmo,2140,0.5673402956239094
C39-A,salmo,2452,0.5590457346920774
C39-A,salmo,102,0.5574142627029137
C39-A,salmo,2303,0.542558319579196
C39-A,salmo,100,0.5423221099738177
C39-A,salmo,3031,0.5404095950094774
C39-A,seconda_lettura,1749,0.5934497549231389
C39-A,seconda_lettura,379,0.5909322278240187
C39-A,seconda_lettura,2048,0.5816204000820844
C39-A,seconda_lettura,1818,0.5638194293209068
C39-A,seconda_lettura,2193,0.5632451460498972
C39-A,seconda_lettura,2918,0.5507242073203781
C39-A,seconda_lettura,268,0.5477218378038357
C39-A,seconda_lettura,276,0.5388748426963509
C39-A,seconda_lettura,1926,0.5307022602171342
C39-A,seconda_lettura,2794,0.5281912728547856
C39-A,versetto,1938,0.4198348850433501
C39-A,versetto,2123,0.4015413072175236
C39-A,versetto,2184,0.3992974153479939
C39-A,versetto,2328,0.393358478023868
C39-A,versetto,2024,0.3834780254098625
C39-A,versetto,2514,0.3780382069123138
C39-A,versetto,410,0.3721806225306015
C39-A,versetto,2307,0.3685997247322041
C39-A,versetto,2274,0.3677396366544415
C39-A,versetto,2342,0.3674718302291191
C39-A,vangelo,2193,0.7443893721122609
C39-A,vangelo,2172,0.6948344522626209
C39-A,vangelo,276,0.6835821835077902
C39-A,vangelo,1412,0.6826367902556724
C39-A,vangelo,2891,0.6723553485459078
C39-A,vangelo,133,0.6684179370201426
C39-A,vangelo,2565,0.6683408665407957
C39-A,vangelo,1757,0.6636629099181796
C39-A,vangelo,247,0.6622281615570929
C39-A,vangelo,2603,0.6605116929340981
C40-A,liturgia,2578,0.8394072675270221
C40-A,liturgia,443,0.8124913382051664
C40-A,liturgia,2173,0.796019281766034
C40-A,liturgia,1740,0.7894316982364676
C40-A,liturgia,2007,0.7751122652224383
C40-A,liturgia,2598,0.7750405815074015
C40-A,liturgia,135,0.7628060341182855
C40-A,liturgia,1604,0.757674247296537
C40-A,liturgia,150,0.756658229262479
C40-A,liturgia,1725,0.7563556735041308
C40-A,prima_lettura,2173,0.7760395299563098
C40-A,prima_lettura,324,0.7443343478366791
C40-A,prima_lettura,1740,0.7182024833207614
C40-A,prima_lettura,1973,0.7029285779473566
C40-A,prima_lettura,2515,0.7006520392006961
C40-A,prima_lettura,1725,0.7002872570288461
C40-A,prima_lettura,317,0.690662864660397
C40-A,prima_lettura,466,0.6876957626991069
C40-A,prima_lettura,382,0.6822054153736394
C40-A,prima_lettura,135,0.6798420356754419
C40-A,salmo,2142,0.516858473148275
C40-A,salmo,2596,0.5062534254520767
C40-A,salmo,100,0.4860037958093781
C40-A,salmo,102,0.4758403662162345
C40-A,salmo,2885,0.4714465057388265
C40-A,salmo,2063,0.4622119249001368
C40-A,salmo,2024,0.4500216066956017
C40-A,salmo,2755,0.4477702580171745
C40-A,salmo,2140,0.4392899296801214
C40-A,salmo,2074,0.437018534185598
C40-A,seconda_lettura,2180,0.6683858676743137
C40-A,seconda_lettura,2783,0.6281178379904283
C40-A,seconda_lettura,2269,0.6162732464041585
C40-A,seconda_lettura,316,0.6156771223395163
C40-A,seconda_lettura,2273,0.6086834411629742
C40-A,seconda_lettura,1936,0.6062157298872783
C40-A,seconda_lettura,2010,0.6034263368710608
C40-A,seconda_lettura,2578,0.6024282859792526
C40-A,seconda_lettura,2081,0.6018633469669195
C40-A,seconda_lettura,2625,0.5981184690534151
C40-A,versetto,2024,0.5243995187691852
C40-A,versetto,102,0.4062003204968912
C40-A,versetto,2123,0.359292810581625
C40-A,versetto,2095,0.3511265317286053
C40-A,versetto,1968,0.3333254021770189
C40-A,versetto,2273,0.3319188336709713
C40-A,versetto,2140,0.3120723223742876
C40-A,versetto,2604,0.304290975533425
C40-A,versetto,2127,0.3028077111054894
C40-A,versetto,2094,0.2989199018784113
C40-A,vangelo,1740,0.7579231875291833
C40-A,vangelo,2173,0.732191729425948
C40-A,vangelo,1830,0.6887003592562856
C40-A,vangelo,464,0.6766732092680495
C40-A,vangelo,2473,0.6719772006623183
C40-A,vangelo,1973,0.6623381569270779
C40-A,vangelo,2007,0.6571499185163301
C40-A,vangelo,142,0.6535055443819887
C40-A,vangelo,1640,0.6510778406730274
C40-A,vangelo,466,0.6479961743994589
C41-A,liturgia,3012,0.8253179008832336
C41-A,liturgia,2445,0.7940920970320057
C41-A,liturgia,3022,0.7852455478479113
C41-A,liturgia,1566,0.7848826045588669
C41-A,liturgia,2062,0.7792609624294903
C41-A,liturgia,78,0.7790302206662623
C41-A,liturgia,2613,0.7763954453934934
C41-A,liturgia,2388,0.7739780181291712
C41-A,liturgia,2108,0.7733898422236838
C41-A,liturgia,292,0.7727127930681659
C41-A,prima_lettura,2053,0.5098819414901482
C41-A,prima_lettura,1454,0.4613354608931305
C41-A,prima_lettura,326,0.4198506586033912
C41-A,prima_lettura,88,0.4037887003416153
C41-A,prima_lettura,355,0.4012674384666676
C41-A,prima_lettura,2552,0.3923341601165619
C41-A,prima_lettura,2329,0.3883771235343898
C41-A,prima_lettura,337,0.386461105977708
C41-A,prima_lettura,1850,0.3815756376722465
C41-A,prima_lettura,3002,0.3806115113326049
C41-A,salmo,2596,0.5785537750145351
C41-A,salmo,2063,0.5747293218684016
C41-A,salmo,2755,0.5625330542929796
C41-A,salmo,100,0.551627385498886
C41-A,salmo,2142,0.5514943574869403
C41-A,salmo,2140,0.5480980200465461
C41-A,salmo,102,0.5382040945098572
C41-A,salmo,2533,0.5259834679368794
C41-A,salmo,2452,0.5233891008078564
C41-A,salmo,2303,0.5160383938176474
C41-A,seconda_lettura,2320,0.6722272386711055
C41-A,seconda_lettura,297,0.6553922218943616
C41-A,seconda_lettura,266,0.642545078739554
C41-A,seconda_lettura,2370,0.6399345593879917
C41-A,seconda_lettura,2544,0.6379279609448695
C41-A,seconda_lettura,2204,0.6308618959724702
C41-A,seconda_lettura,259,0.6236538778724867
C41-A,seconda_lettura,2332,0.6224346581053024
C41-A,seconda_lettura,2827,0.614474002858826
C41-A,seconda_lettura,1607,0.610530269504878
C41-A,versetto,2024,0.4215752925145241
C41-A,versetto,1845,0.3715065867515565
C41-A,versetto,2184,0.370367976690938
C41-A,versetto,2127,0.3690900781306311
C41-A,versetto,2273,0.3688895949954552
C41-A,versetto,1938,0.3596798573017556
C41-A,versetto,2604,0.355879741629495
C41-A,versetto,2328,0.3554711301745233
C41-A,versetto,101,0.3521527639777165
C41-A,versetto,2095,0.3479239871579117
C41-A,vangelo,1566,0.552174555300203
C41-A,vangelo,227,0.5504995545948264
C41-A,vangelo,478,0.5339451478895902
C41-A,vangelo,1757,0.5314820704696925
C41-A,vangelo,428,0.5308213711412596
C41-A,vangelo,2063,0.5307656586746667
C41-A,vangelo,2801,0.526566699017541
C41-A,vangelo,2827,0.5231299185231972
C41-A,vangelo,447,0.5227282560812234
C41-A,vangelo,2193,0.5196940214628726
C42-A,liturgia,1578,0.8359910912893221
C42-A,liturgia,2533,0.8043288331540672
C42-A,liturgia,82,0.7902271247403583
C42-A,liturgia,2597,0.7851822037568809
C42-A,liturgia,1862,0.7714976818926151
C42-A,liturgia,184,0.7707088931957349
C42-A,liturgia,2633,0.764628615411935
C42-A,liturgia,2295,0.7644775522575564
C42-A,liturgia,2238,0.7631801488542559
C42-A,liturgia,2598,0.7535934841072884
C42-A,prima_lettura,133,0.5908519769211645
C42-A,prima_lettura,2696,0.5848027364918519
C42-A,prima_lettura,2110,0.5735939555966995
C42-A,prima_lettura,2714,0.570740437556843
C42-A,prima_lettura,2825,0.5691412984838136
C42-A,prima_lettura,168,0.5682728526804419
C42-A,prima_lettura,2174,0.5680455225477501
C42-A,prima_lettura,1670,0.5643972976901896
C42-A,prima_lettura,2644,0.5638933435588315
C42-A,prima_lettura,1666,0.5637172726705245
C42-A,salmo,2596,0.540195229226723
C42-A,salmo,2142,0.4788453452340865
C42-A,salmo,2063,0.4702771061763686
C42-A,salmo,2885,0.4665330711991926
C42-A,salmo,100,0.4658095670705638
C42-A,salmo,2024,0.4546013390651393
C42-A,salmo,2755,0.453294641031668
C42-A,salmo,102,0.4503980640554269
C42-A,salmo,2140,0.4491334680080414
C42-A,salmo,2074,0.4434805523056895
C42-A,seconda_lettura,2810,0.7740498525862546
C42-A,seconda_lettura,2166,0.7706451280944321
C42-A,seconda_lettura,2170,0.7561208311246708
C42-A,seconda_lettura,2388,0.7533858862898767
C42-A,seconda_lettura,2255,0.7523031673087291
C42-A,seconda_lettura,2295,0.7505087213810369
C42-A,seconda_lettura,117,0.7502542533607455
C42-A,seconda_lettura,2982,0.7467587348971564
C42-A,seconda_lettura,2296,0.7465031511682129
C42-A,seconda_lettura,2602,0.7464249304916971
C42-A,versetto,2024,0.6260675835881592
C42-A,versetto,2123,0.3932674717325003
C42-A,versetto,408,0.3892243983790985
C42-A,versetto,2095,0.3671987630835891
C42-A,versetto,2755,0.3574651333366874
C42-A,versetto,1389,0.3538064502888385
C42-A,versetto,2596,0.3535722351578897
C42-A,versetto,2063,0.3524205956981018
C42-A,versetto,101,0.3521779385344674
C42-A,versetto,1922,0.3513246144177484
C42-A,vangelo,2696,0.5709295236326442
C42-A,vangelo,2995,0.5474560029896186
C42-A,vangelo,2794,0.5376470831795034
C42-A,vangelo,2786,0.529238029200064
C42-A,vangelo,1552,0.5257073236376428
C42-A,vangelo,1933,0.5231705825274661
C42-A,vangelo,189,0.5230211657524412
C42-A,vangelo,2031,0.5182941871254511
C42-A,vangelo,1801,0.518135793515024
C42-A,vangelo,2564,0.5156345574572424
C43-A,liturgia,1578,0.7372831823214394
C43-A,liturgia,2445,0.713043221270411
C43-A,liturgia,2533,0.702044637483108
C43-A,liturgia,184,0.7013575886520327
C43-A,liturgia,2155,0.6996719710288318
C43-A,liturgia,2598,0.698604458735015
C43-A,liturgia,2633,0.6966874489101397
C43-A,liturgia,2301,0.6956712097484922
C43-A,liturgia,326,0.6912173825237196
C43-A,liturgia,206,0.6909766170108396
C43-A,prima_lettura,1802,0.5742263931344337
C43-A,prima_lettura,1396,0.5731709622877762
C43-A,prima_lettura,2638,0.5727976346140385
C43-A,prima_lettura,1978,0.5725239317607497
C43-A,prima_lettura,1825,0.5618509127148117
C43-A,prima_lettura,1666,0.5537820790611813
C43-A,prima_lettura,1652,0.5518803628526591
C43-A,prima_lettura,88,0.5478482324244623
C43-A,prima_lettura,2385,0.547404376229736
C43-A,prima_lettura,1918,0.5460290605874005
C43-A,salmo,2596,0.5435925501580787
C43-A,salmo,2142,0.4981250500992887
C43-A,salmo,102,0.4666249308704059
C43-A,salmo,100,0.4608133439319786
C43-A,salmo,2493,0.4590381222077659
C43-A,salmo,2063,0.4493645461572066
C43-A,salmo,2897,0.4343150999814421
C43-A,salmo,2024,0.4315076984382424
C43-A,salmo,2074,0.4309125378422985
C43-A,salmo,2486,0.4290167320399653
C43-A,seconda_lettura,259,0.7680622214504527
C43-A,seconda_lettura,2613,0.7506210223365772
C43-A,seconda_lettura,453,0.7464833929234334
C43-A,seconda_lettura,352,0.7458992217159249
C43-A,seconda_lettura,2203,0.7446243298432378
C43-A,seconda_lettura,135,0.7442207120941263
C43-A,seconda_lettura,3022,0.743725537381348
C43-A,seconda_lettura,443,0.7429893667733879
C43-A,seconda_lettura,2418,0.7428986314927791
C43-A,seconda_lettura,1783,0.7422641027991477
C43-A,versetto,2024,0.5160960614136698
C43-A,versetto,102,0.4448457232025598
C43-A,versetto,2094,0.4012368142335601
C43-A,versetto,2596,0.3875572616461307
C43-A,versetto,2074,0.384369339286825
C43-A,versetto,2047,0.382746877714019
C43-A,versetto,2032,0.3750115732775875
C43-A,versetto,1705,0.3738539718046286
C43-A,versetto,2123,0.3710477733867872
C43-A,versetto,1699,0.3667147924198626
C43-A,vangelo,2117,0.5002322373015688
C43-A,vangelo,1764,0.4856788091059961
C43-A,vangelo,169,0.4825999288281155
C43-A,vangelo,382,0.4339394883716508
C43-A,vangelo,377,0.4205133105401832
C43-A,vangelo,1933,0.4204081534803398
C43-A,vangelo,2429,0.4141793058019153
C43-A,vangelo,1895,0.4139454356244211
C43-A,vangelo,324,0.4132533801232945
C43-A,vangelo,2005,0.4088437443921187
C44-A,liturgia,2445,0.8226575948748381
C44-A,liturgia,2598,0.8067576407161842
C44-A,liturgia,2155,0.8019921894240721
C44-A,liturgia,236,0.8005185540435935
C44-A,liturgia,2633,0.7992356842211554
C44-A,liturgia,2594,0.7929158962120663
C44-A,liturgia,2388,0.7898280295150509
C44-A,liturgia,2533,0.7896323183254409
C44-A,liturgia,2258,0.7895337848673084
C44-A,liturgia,1672,0.7873437073722304
C44-A,prima_lettura,2254,0.8169948972241137
C44-A,prima_lettura,238,0.8079828785105648
C44-A,prima_lettura,2217,0.7926063762695282
C44-A,prima_lettura,2413,0.7902019482832054
C44-A,prima_lettura,1970,0.7867222268848794
C44-A,prima_lettura,290,0.7861905374580931
C44-A,prima_lettura,1672,0.7846520111867724
C44-A,prima_lettura,1979,0.7845136557399891
C44-A,prima_lettura,2590,0.7842193054143898
C44-A,prima_lettura,185,0.784156639804509
C44-A,salmo,2596,0.5815501055964274
C44-A,salmo,2142,0.5364560823157281
C44-A,salmo,100,0.5297075464394171
C44-A,salmo,2063,0.4896847232541903
C44-A,salmo,2885,0.4892729157252611
C44-A,salmo,2493,0.4892487948838948
C44-A,salmo,102,0.4869277832653764
C44-A,salmo,2140,0.4703031091213432
C44-A,salmo,2303,0.4682512884144351
C44-A,salmo,2094,0.4648963317386952
C44-A,seconda_lettura,78,0.6149975374013239
C44-A,seconda_lettura,2062,0.5725744035061804
C44-A,seconda_lettura,2308,0.5715760580943655
C44-A,seconda_lettura,2329,0.5643673706683305
C44-A,seconda_lettura,2766,0.5565052491620027
C44-A,seconda_lettura,2613,0.5502730240322457
C44-A,seconda_lettura,1924,0.547956036686067
C44-A,seconda_lettura,2155,0.5457365275287184
C44-A,seconda_lettura,2108,0.5452145600338145
C44-A,seconda_lettura,3022,0.5450330790039521
C44-A,versetto,2024,0.5480598315133219
C44-A,versetto,2123,0.4855240161124137
C44-A,versetto,102,0.4522785491662671
C44-A,versetto,101,0.4493044048384191
C44-A,versetto,2095,0.4312130934189186
C44-A,versetto,2596,0.426262402651829
C44-A,versetto,1922,0.4211838795339618
C44-A,versetto,2184,0.4183357054049014
C44-A,versetto,1643,0.4118272163608586
C44-A,versetto,2140,0.4097059845649592
C44-A,vangelo,2592,0.7049242545528354
C44-A,vangelo,2650,0.5070822801633101
C44-A,vangelo,29,0.4901867992266356
C44-A,vangelo,1845,0.4796054502727673
C44-A,vangelo,1542,0.4721547244175176
C44-A,vangelo,478,0.4623610959075561
C44-A,vangelo,2712,0.4569493189300559
C44-A,vangelo,413,0.4528909942507438
C44-A,vangelo,1926,0.4516349616746909
C44-A,vangelo,339,0.4510143920845596
C45-A,liturgia,135,0.8236599535152487
C45-A,liturgia,1759,0.7998053171942545
C45-A,liturgia,150,0.7974289142182948
C45-A,liturgia,2224,0.7866179325227285
C45-A,liturgia,225,0.7833176476731433
C45-A,liturgia,2472,0.7820191777470918
C45-A,liturgia,1944,0.7818567368476027
C45-A,liturgia,411,0.78019871757002
C45-A,liturgia,2594,0.780001437490171
C45-A,liturgia,184,0.7787076830005376
C45-A,prima_lettura,1990,0.675039353733545
C45-A,prima_lettura,2331,0.674302567713511
C45-A,prima_lettura,1762,0.6625030764921467
C45-A,prima_lettura,1765,0.6542297016576825
C45-A,prima_lettura,1814,0.6414161750179352
C45-A,prima_lettura,414,0.6260904968568625
C45-A,prima_lettura,253,0.623811694429516
C45-A,prima_lettura,2579,0.6151773092461063
C45-A,prima_lettura,298,0.6137567322819608
C45-A,prima_lettura,2073,0.6073556618188071
C45-A,salmo,2596,0.566126582918599
C45-A,salmo,2142,0.5342337925638279
C45-A,salmo,100,0.5076652777236735
C45-A,salmo,2493,0.4953004641999839
C45-A,salmo,2063,0.4849706431221741
C45-A,salmo,2897,0.4711350761623852
C45-A,salmo,102,0.4658985722019903
C45-A,salmo,2140,0.4593683806354209
C45-A,salmo,2074,0.4535179202946006
C45-A,salmo,2094,0.4520791187210644
C45-A,seconda_lettura,3,0.6967309023308933
C45-A,seconda_lettura,297,0.6887765088415807
C45-A,seconda_lettura,2155,0.6790367256709188
C45-A,seconda_lettura,2544,0.6670665509054144
C45-A,seconda_lettura,266,0.6628821369421314
C45-A,seconda_lettura,1607,0.6490246513933422
C45-A,seconda_lettura,2370,0.6466404199643178
C45-A,seconda_lettura,2333,0.6414873915522599
C45-A,seconda_lettura,2320,0.6203557293115739
C45-A,seconda_lettura,217,0.6184808945222622
C45-A,versetto,2024,0.5154589673639888
C45-A,versetto,2596,0.3956922243154645
C45-A,versetto,2032,0.3882196941806627
C45-A,versetto,2123,0.3794236825133055
C45-A,versetto,1638,0.3769420771099296
C45-A,versetto,102,0.3742275581516041
C45-A,versetto,1705,0.3684008258417069
C45-A,versetto,1922,0.3506807117574183
C45-A,versetto,2074,0.3471551390282669
C45-A,versetto,2493,0.3469565360714713
C45-A,vangelo,1,0.711140669378209
C45-A,vangelo,2017,0.6956822312859569
C45-A,vangelo,2058,0.6839860636366092
C45-A,vangelo,78,0.6740221913112626
C45-A,vangelo,1788,0.6701641409068622
C45-A,vangelo,2633,0.6557512044864282
C45-A,vangelo,2193,0.6554246846437729
C45-A,vangelo,1945,0.6482196454659517
C45-A,vangelo,1645,0.6438477116863629
C45-A,vangelo,12,0.6435511058202718
C46-A,liturgia,2533,0.7725842545483503
C46-A,liturgia,3021,0.7543814072073465
C46-A,liturgia,1578,0.7191205315692091
C46-A,liturgia,1620,0.7168637948108186
C46-A,liturgia,2597,0.7040463499084618
C46-A,liturgia,2802,0.7036039757583091
C46-A,liturgia,2366,0.7010173437642663
C46-A,liturgia,1836,0.6974965720662788
C46-A,liturgia,184,0.6892909295831677
C46-A,liturgia,370,0.6826581558001392
C46-A,prima_lettura,453,0.7487177338147367
C46-A,prima_lettura,3012,0.7458199487320876
C46-A,prima_lettura,2400,0.7402044070666621
C46-A,prima_lettura,2860,0.7398949735566775
C46-A,prima_lettura,1979,0.7394917530537032
C46-A,prima_lettura,1991,0.7361254053302334
C46-A,prima_lettura,2623,0.7339709704954652
C46-A,prima_lettura,1894,0.7290542703629561
C46-A,prima_lettura,184,0.7235420660217531
C46-A,prima_lettura,1697,0.723514203732194
C46-A,salmo,2596,0.4858123035378867
C46-A,salmo,2142,0.469441692513046
C46-A,salmo,2885,0.4314174505121038
C46-A,salmo,100,0.4164183816395058
C46-A,salmo,2074,0.3938761042527891
C46-A,salmo,2140,0.3931040368532287
C46-A,salmo,2493,0.3915185957761495
C46-A,salmo,102,0.3880022770750775
C46-A,salmo,2063,0.3854944988851144
C46-A,salmo,2897,0.3820107268148777
C46-A,seconda_lettura,2447,0.6502336598729355
